idx,op_id,op_name,dst,src1,src2,used_len
0,6,ACCEPT_SA,3,0,3,6
1,1,MUTATE_CUR,1,0,0,6
2,11,TEMP_DECAY,1,0,2,6
3,2,MUTATE_BEST_TO_CUR,1,3,3,6
4,9,REG_XOR,3,1,1,6
5,4,EVAL_CUR,1,0,1,6
