idx,op_id,op_name,dst,src1,src2,imm_hex,used_len
0,9,OR_SHIFT,1,7,0,0x55280043EE16E463,7
1,2,MUL,3,0,4,0x9568908D25C0DBCC,7
2,2,MUL,1,1,0,0x84DB85FF4D6EC12D,7
3,6,SPLITMIX_STEP,7,7,0,0x7967B6E11F9C872A,7
4,13,MUM,4,2,3,0x34190FCB2C25FBC8,7
5,11,ROTR,7,0,4,0xFEEE6521E5F4D758,7
6,7,ADD_CONST,7,4,4,0x2D48423C2444B444,7
