idx,op_id,op_name,dst,src1,src2,imm_hex,used_len
0,0,XOR,1,3,0,0xB6917128422A2D13,11
1,13,MUM,4,0,0,0x8319F45794CC54C9,11
2,8,AND_NOT,1,2,6,0xB7EF8F1DED1D1AF4,11
3,0,XOR,7,4,4,0xD29C22EB8350D0AE,11
4,0,XOR,6,2,6,0x0B2260028F0C7964,11
5,7,ADD_CONST,1,7,5,0xC673A2EDFA245526,11
6,12,BSWAP,0,3,4,0xA05083938D32BDCB,11
7,3,ROTL,6,0,4,0xD148377A086E0F23,11
8,7,ADD_CONST,4,4,0,0x57B67A8D4DC26369,11
9,4,SHL_XOR,3,5,1,0xF6F832B352E02AE9,11
10,8,AND_NOT,7,2,7,0x5D38338FED525FFC,11
