idx,op_id,op_name,dst,src1,src2
0,1,MUTATE_META_CUR,0,3,0
1,11,TEMP_DECAY,0,3,3
2,0,INIT_META_CUR,2,0,0
3,8,RAND_REG,2,1,1
4,6,ACCEPT_META_SA,2,1,1
5,10,REG_SHR,1,2,1
6,10,REG_SHR,1,1,0
7,4,EVAL_META_CUR,0,1,2
8,6,ACCEPT_META_SA,3,1,1
9,9,REG_XOR,1,3,1
10,2,MUTATE_META_BEST_TO_CUR,1,3,3
11,10,REG_SHR,2,3,2
12,2,MUTATE_META_BEST_TO_CUR,3,2,1
13,9,REG_XOR,1,3,2
