idx,op_id,op_name,dst,src1,src2,used_len
0,4,EVAL_CUR,1,3,1,10
1,6,ACCEPT_SA,2,0,3,10
2,3,CROSS_BEST_CUR,1,3,3,10
3,3,CROSS_BEST_CUR,2,0,1,10
4,8,RAND_REG,0,0,1,10
5,7,RESET_CUR_TO_BEST,2,0,0,10
6,6,ACCEPT_SA,2,0,0,10
7,2,MUTATE_BEST_TO_CUR,0,2,2,10
8,11,TEMP_DECAY,0,3,0,10
9,11,TEMP_DECAY,0,0,2,10
