idx,op_id,op_name,dst,src1,src2
0,8,RAND_REG,0,0,1
1,1,MUTATE_META_CUR,3,2,0
2,11,TEMP_DECAY,3,0,2
3,4,EVAL_META_CUR,3,2,2
4,6,ACCEPT_META_SA,0,0,1
5,8,RAND_REG,1,2,2
6,12,CALL_META,1,0,2
7,12,CALL_META,1,1,1
8,13,NOP,0,2,0
9,8,RAND_REG,0,2,3
10,13,NOP,1,0,3
