idx,op_id,op_name,dst,src1,src2,used_len
0,3,CROSS_BEST_CUR,3,3,2,10
1,1,MUTATE_CUR,0,2,2,10
2,6,ACCEPT_SA,3,0,3,10
3,5,ACCEPT_IF_BETTER,0,2,2,10
4,9,REG_XOR,1,3,0,10
5,4,EVAL_CUR,1,0,3,10
6,6,ACCEPT_SA,0,2,3,10
7,4,EVAL_CUR,2,1,1,10
8,0,INIT_CUR,2,0,3,10
9,4,EVAL_CUR,3,3,1,10
