idx,op_id,op_name,dst,src1,src2
0,3,CROSS_META_BEST_CUR,0,1,3
1,1,MUTATE_META_CUR,2,3,2
2,0,INIT_META_CUR,2,3,2
3,4,EVAL_META_CUR,1,1,3
4,0,INIT_META_CUR,2,2,1
5,3,CROSS_META_BEST_CUR,3,0,0
6,5,ACCEPT_META_IF_BETTER,1,2,2
7,4,EVAL_META_CUR,1,1,2
8,9,REG_XOR,0,0,2
9,8,RAND_REG,1,0,1
10,6,ACCEPT_META_SA,0,3,2
