idx,op_id,op_name,dst,src1,src2
0,12,CALL_META,1,2,1
1,4,EVAL_META_CUR,0,1,3
2,13,NOP,3,3,2
3,6,ACCEPT_META_SA,0,2,3
4,7,RESET_META_CUR_TO_BEST,1,1,2
5,13,NOP,0,0,2
6,3,CROSS_META_BEST_CUR,3,1,2
7,8,RAND_REG,1,2,1
8,13,NOP,0,3,2
9,4,EVAL_META_CUR,0,0,3
10,0,INIT_META_CUR,0,2,0
