idx,op_id,op_name,dst,src1,src2,imm_hex,used_len
0,0,XOR,6,2,0,0x81CAFFC5CC69D89E,11
1,3,ROTL,2,6,3,0xDA5C993FBB0969D8,11
2,0,XOR,0,0,2,0x017EF4BF474989CD,11
3,12,BSWAP,6,0,7,0x32187E48884479E1,11
4,14,ADD_ROT,1,6,2,0x0D9E48F95418375E,11
5,14,ADD_ROT,2,6,1,0xEB4D09450705813F,11
6,14,ADD_ROT,6,2,5,0x8B390BB3B6C53702,11
7,0,XOR,5,6,2,0x3157343B0752B3E1,11
8,5,SHR_XOR,5,5,0,0x2547552A04EE30AF,11
9,14,ADD_ROT,2,5,1,0x205AA09D82B3E667,11
10,4,SHL_XOR,7,2,2,0x05A1105B28C4CD00,11
