idx,op_id,op_name,dst,src1,src2
0,0,INIT_MM_CUR,0,0,0
1,4,EVAL_MM_CUR,0,0,0
2,5,ACCEPT_MM_IF_BETTER,0,0,0
3,2,MUTATE_MM_BEST_TO_CUR,2,1,3
4,10,REG_SHR,3,0,2
5,2,MUTATE_MM_BEST_TO_CUR,2,2,1
6,10,REG_SHR,1,3,3
7,8,RAND_REG,2,3,0
8,7,RESET_MM_CUR_TO_BEST,0,2,3
9,8,RAND_REG,2,0,0
10,9,REG_XOR,1,0,1
11,3,CROSS_MM_BEST_CUR,2,0,1
12,3,CROSS_MM_BEST_CUR,1,0,2
13,4,EVAL_MM_CUR,0,1,1
14,6,ACCEPT_MM_SA,2,3,2
