idx,op_id,op_name,dst,src1,src2
0,0,INIT_META_CUR,0,0,0
1,4,EVAL_META_CUR,0,0,0
2,5,ACCEPT_META_IF_BETTER,0,0,0
3,8,RAND_REG,3,1,2
4,3,CROSS_META_BEST_CUR,0,0,0
5,8,RAND_REG,1,2,3
6,9,REG_XOR,3,2,0
7,9,REG_XOR,1,0,1
8,5,ACCEPT_META_IF_BETTER,1,0,1
9,5,ACCEPT_META_IF_BETTER,3,0,0
10,3,CROSS_META_BEST_CUR,3,0,0
