idx,op_id,op_name,dst,src1,src2,imm_hex,used_len
0,3,ROTL,4,1,1,0xD3C83BADFBA8E432,6
1,14,ADD_ROT,1,4,0,0x5465E93535807FA5,6
2,0,XOR,2,3,1,0x1B767B44DA40F77C,6
3,14,ADD_ROT,0,2,0,0xAE70CB8DDD34E50F,6
4,7,ADD_CONST,7,0,5,0x040F8F8482EB28DA,6
5,5,SHR_XOR,7,7,6,0xC5C433B4A77F6C42,6
