outer_iter,mode,seed,sa_steps,max_prog_len,local_best_iter,local_avalanche,local_balance,local_period,local_chisq,local_composite,best_avalanche,best_balance,best_period,best_chisq,best_composite,best_len,best_hash,accepted,evaluated,elapsed_ms
0,no_carry,0x1924FDB4D01DD1B0,50,24,45,1.359375,32.191406,2,250.750000,-312.838867,1.359375,32.191406,2,250.750000,-312.838867,11,0x216776A8FDC71C18,32,52,91
1,no_carry,0x1924FDB4D01DD1B0,50,24,47,2.875000,31.933594,2,246.875000,-293.557617,2.875000,31.933594,2,246.875000,-293.557617,4,0xD1A5A960DB559BD,66,103,133
