meta-engine outer search: outer_iters=300 inner_steps=400 eval_seeds=5 seed=0xDEADBEEF12345678
init pool=32: fitness=-17.9063 anchor=-19.7188 used=6
  iter 0: cand=-19.088 best(epoch)=-19.088 rejected
  iter 1: cand=18.231 best(epoch)=-22.956 ACCEPTED+ANCHOR
  iter 3: cand=142.475 best(epoch)=11.563 ACCEPTED+ANCHOR
  iter 8: cand=175.288 best(epoch)=175.263 ACCEPTED
  iter 17: cand=172.206 best(epoch)=160.650 ACCEPTED
  iter 22: cand=172.700 best(epoch)=162.094 ACCEPTED
  iter 25: cand=156.944 best(epoch)=174.288 rejected
  iter 29: cand=176.000 best(epoch)=174.000 ACCEPTED
  iter 30: cand=170.975 best(epoch)=167.506 ACCEPTED
  iter 34: cand=176.200 best(epoch)=164.581 ACCEPTED
  iter 38: cand=158.906 best(epoch)=133.313 ACCEPTED
  iter 39: cand=175.400 best(epoch)=154.700 ACCEPTED
  iter 46: cand=175.300 best(epoch)=174.481 ACCEPTED
  iter 47: cand=175.775 best(epoch)=157.538 ACCEPTED
  iter 50: cand=5.838 best(epoch)=168.075 rejected
  iter 51: cand=174.544 best(epoch)=158.600 ACCEPTED
  iter 58: cand=176.000 best(epoch)=174.394 ACCEPTED
  iter 61: cand=165.531 best(epoch)=162.331 ACCEPTED
  iter 63: cand=174.600 best(epoch)=171.738 ACCEPTED
  iter 65: cand=175.700 best(epoch)=147.563 ACCEPTED
  iter 75: cand=176.419 best(epoch)=176.419 rejected
  iter 78: cand=175.838 best(epoch)=167.244 ACCEPTED
  iter 96: cand=177.100 best(epoch)=159.669 ACCEPTED
  iter 100: cand=170.106 best(epoch)=175.031 rejected
  iter 102: cand=176.300 best(epoch)=175.419 ACCEPTED
  iter 107: cand=175.706 best(epoch)=162.063 ACCEPTED
  iter 125: cand=-1000000.000 best(epoch)=158.963 rejected
  iter 133: cand=175.631 best(epoch)=170.644 ACCEPTED
  iter 135: cand=167.519 best(epoch)=158.250 ACCEPTED
  iter 137: cand=176.800 best(epoch)=155.019 ACCEPTED
  iter 140: cand=175.113 best(epoch)=172.238 ACCEPTED
  iter 142: cand=176.900 best(epoch)=169.713 ACCEPTED
  iter 150: cand=-15.706 best(epoch)=174.444 rejected
  iter 163: cand=176.288 best(epoch)=171.469 ACCEPTED
  iter 166: cand=177.300 best(epoch)=173.963 ACCEPTED
  iter 168: cand=162.844 best(epoch)=143.913 ACCEPTED
  iter 172: cand=175.900 best(epoch)=153.850 ACCEPTED
  iter 175: cand=173.613 best(epoch)=173.613 rejected
  iter 185: cand=176.500 best(epoch)=172.394 ACCEPTED
  iter 188: cand=175.375 best(epoch)=163.000 ACCEPTED
  iter 189: cand=178.319 best(epoch)=166.538 ACCEPTED
  iter 200: cand=157.594 best(epoch)=157.594 rejected
  iter 212: cand=158.113 best(epoch)=147.100 ACCEPTED
  iter 223: cand=176.131 best(epoch)=174.606 ACCEPTED
  iter 225: cand=-22.338 best(epoch)=170.369 rejected
  iter 226: cand=174.500 best(epoch)=170.063 ACCEPTED
  iter 229: cand=176.900 best(epoch)=167.906 ACCEPTED
  iter 241: cand=176.588 best(epoch)=176.300 ACCEPTED
  iter 247: cand=175.750 best(epoch)=170.181 ACCEPTED
  iter 249: cand=176.700 best(epoch)=172.606 ACCEPTED
  iter 250: cand=165.394 best(epoch)=174.831 rejected
  iter 255: cand=171.613 best(epoch)=149.169 ACCEPTED
  iter 259: cand=174.013 best(epoch)=172.000 ACCEPTED
  iter 261: cand=163.688 best(epoch)=146.306 ACCEPTED
  iter 267: cand=175.000 best(epoch)=164.175 ACCEPTED
  iter 275: cand=-23.606 best(epoch)=156.663 rejected
  iter 278: cand=161.981 best(epoch)=160.681 ACCEPTED
  iter 290: cand=176.500 best(epoch)=173.975 ACCEPTED
  iter 291: cand=176.444 best(epoch)=167.175 ACCEPTED

rejected_by_holdout=0 rejected_by_catastrophe=0

final: best_fit=176.4438 accepted=47/300 best_ever_anchor=175.8984

best meta-program (anchor-protected, 7 ops):
  [0] MUTATE_CUR dst=r3 src1=r3 src2=r0
  [1] ACCEPT_IF_BETTER dst=r2 src1=r3 src2=r3
  [2] MUTATE_BEST_TO_CUR dst=r0 src1=r2 src2=r3
  [3] ACCEPT_SA dst=r1 src1=r0 src2=r0
  [4] EVAL_CUR dst=r2 src1=r3 src2=r0
  [5] ACCEPT_SA dst=r3 src1=r2 src2=r3
  [6] EVAL_CUR dst=r0 src1=r1 src2=r0

VALIDATION on 20 held-out seeds: mean=171.5922 min=133.2500 max=180.0000
wrote results/meta_engine_sort/run1/outer_log.csv and results/meta_engine_sort/run1/best_meta.csv
