iter,candidate_fit,best_fit,accepted,len
196,175.0063,175.0063,0,5
197,-24.8188,169.4750,0,4
198,-1000000.0000,153.0000,0,4
199,169.5688,169.5688,0,5
200,157.5938,157.5938,0,4
201,-24.5125,165.0438,0,4
202,170.6438,170.6438,0,4
203,-1000000.0000,157.0000,0,4
204,-1000000.0000,175.7000,0,4
205,-20.0875,157.8875,0,4
206,25.1000,161.6063,0,4
207,151.3563,163.3750,0,4
208,-19.6750,173.1875,0,4
209,-19.8688,171.2438,0,4
210,-21.7375,174.5188,0,4
211,174.2375,174.2375,0,5
212,158.1125,147.1000,1,4
213,174.2625,174.2625,0,5
214,170.1750,170.1750,0,5
215,-21.4063,164.2750,0,4
216,-18.2688,176.5000,0,4
217,177.2000,177.2000,0,4
218,177.3000,177.5875,0,5
219,141.5500,166.6188,0,4
220,151.9625,165.8188,0,4
221,175.3000,176.2438,0,4
222,174.4750,174.4750,0,4
223,176.1313,174.6063,1,4
224,163.3938,170.1875,0,4
225,-22.3375,170.3688,0,4
226,174.5000,170.0625,1,4
227,173.8438,173.8438,0,4
228,-1000000.0000,161.1750,0,4
229,176.9000,167.9063,1,4
230,-22.4125,175.5813,0,4
231,167.5563,176.0000,0,5
232,169.5875,176.9438,0,4
233,-1000000.0000,165.4875,0,4
234,-1000000.0000,163.5063,0,4
235,162.2188,162.2188,0,4
236,165.4375,167.6000,0,4
237,176.4000,176.4000,0,5
238,-1000000.0000,162.9625,0,4
239,-9.4500,174.6000,0,4
240,-1000000.0000,140.7125,0,4
241,176.5875,176.3000,1,5
242,41.9563,150.8750,0,4
243,156.4375,156.4375,0,6
244,175.6000,175.7000,0,5
245,-1000000.0000,177.0000,0,4
246,172.2563,174.9313,0,6
247,175.7500,170.1813,1,6
248,171.3438,173.1000,0,6
249,176.7000,172.6063,1,5
250,165.3938,174.8313,0,6
251,165.3500,169.5688,0,5
252,-24.1688,175.3813,0,5
253,-1000000.0000,176.8438,0,5
254,-21.7500,170.0938,0,4
255,171.6125,149.1688,1,5
256,-26.1438,174.9875,0,4
257,138.7438,156.6625,0,4
258,-21.0750,165.9500,0,4
259,174.0125,172.0000,1,6
260,-19.2125,170.4063,0,6
261,163.6875,146.3063,1,6
262,174.3063,174.3063,0,6
263,152.6063,152.6063,0,5
264,-23.1500,172.1563,0,7
265,-16.1438,159.2063,0,6
266,151.6313,175.4250,0,6
267,175.0000,164.1750,1,6
268,-20.7313,176.2000,0,6
269,-21.7875,170.6125,0,6
270,116.6688,172.7625,0,6
271,113.7813,157.1125,0,7
272,172.5500,172.5500,0,5
273,171.5313,171.5313,0,5
274,176.2000,176.2000,0,6
275,-23.6063,156.6625,0,5
276,21.0688,157.5250,0,7
277,164.6250,164.6250,0,6
278,161.9813,160.6813,1,6
279,160.1813,176.6000,0,5
280,170.3000,174.4438,0,5
281,-1000000.0000,131.9000,0,6
282,-23.9625,176.0000,0,6
283,162.0000,162.0000,0,5
284,-1000000.0000,178.5000,0,6
285,176.2000,176.8000,0,6
286,176.8000,176.8000,0,6
287,172.5250,172.5250,0,7
288,163.8875,166.6000,0,7
289,160.4750,160.4750,0,5
290,176.5000,173.9750,1,6
291,176.4438,167.1750,1,5
292,127.9313,127.9313,0,6
293,-1000000.0000,156.6375,0,5
294,174.2125,174.2125,0,4
295,-1000000.0000,171.3188,0,5
296,-3.1000,175.4000,0,5
297,-15.1438,173.6188,0,5
298,38.5625,175.3438,0,5
299,-24.5500,149.5688,0,5
