idx,op_id,op_name,dst,src1,src2
0,0,INIT_MM_CUR,0,0,0
1,4,EVAL_MM_CUR,0,0,0
2,5,ACCEPT_MM_IF_BETTER,0,0,0
3,9,REG_XOR,3,0,2
4,4,EVAL_MM_CUR,3,1,0
5,9,REG_XOR,1,3,3
6,13,NOP,3,0,1
