idx,op_id,op_name,dst,src1,src2
0,0,INIT_META_CUR,0,0,0
1,4,EVAL_META_CUR,0,0,0
2,5,ACCEPT_META_IF_BETTER,0,0,0
3,1,MUTATE_META_CUR,1,2,2
4,7,RESET_META_CUR_TO_BEST,0,1,1
5,4,EVAL_META_CUR,0,3,2
6,11,TEMP_DECAY,0,0,2
7,6,ACCEPT_META_SA,2,0,1
8,1,MUTATE_META_CUR,0,0,0
9,10,REG_SHR,2,3,2
