meta-engine outer search: outer_iters=300 inner_steps=400 eval_seeds=5 seed=0x55555555EEEEEEEE
init pool=32: fitness=161.4625 anchor=173.6875 used=9
  iter 0: cand=150.069 best(epoch)=172.525 rejected
  iter 2: cand=155.288 best(epoch)=150.450 ACCEPTED
  iter 6: cand=174.575 best(epoch)=174.400 ACCEPTED+ANCHOR
  iter 7: cand=173.700 best(epoch)=171.450 ACCEPTED
  iter 25: cand=153.913 best(epoch)=173.788 rejected
  iter 37: cand=176.200 best(epoch)=174.200 ACCEPTED
  iter 39: cand=176.100 best(epoch)=172.906 ACCEPTED
  iter 45: cand=171.181 best(epoch)=140.019 ACCEPTED
  iter 46: cand=171.675 best(epoch)=149.956 ACCEPTED
  iter 47: cand=176.644 best(epoch)=151.781 ACCEPTED
  iter 50: cand=177.200 best(epoch)=177.200 rejected
  iter 52: cand=171.781 best(epoch)=147.450 ACCEPTED
  iter 54: cand=173.113 best(epoch)=154.506 ACCEPTED
  iter 59: cand=177.300 best(epoch)=175.388 ACCEPTED
  iter 62: cand=160.856 best(epoch)=147.225 ACCEPTED
  iter 75: cand=169.831 best(epoch)=169.831 rejected
  iter 77: cand=174.000 best(epoch)=158.594 ACCEPTED
  iter 82: cand=174.700 best(epoch)=174.600 ACCEPTED
  iter 91: cand=173.788 best(epoch)=166.025 ACCEPTED
  iter 93: cand=171.250 best(epoch)=171.100 ACCEPTED+ANCHOR
  iter 94: cand=174.994 best(epoch)=173.388 ACCEPTED
  iter 100: cand=166.656 best(epoch)=166.656 rejected
  iter 102: cand=175.588 best(epoch)=158.513 ACCEPTED
  iter 125: cand=166.306 best(epoch)=166.306 rejected
  iter 126: cand=150.300 best(epoch)=123.038 ACCEPTED
  iter 129: cand=175.350 best(epoch)=149.769 ACCEPTED
  iter 131: cand=175.388 best(epoch)=173.331 ACCEPTED
  iter 133: cand=176.100 best(epoch)=152.500 ACCEPTED
  iter 134: cand=161.450 best(epoch)=152.425 ACCEPTED
  iter 136: cand=173.881 best(epoch)=172.294 ACCEPTED
  iter 142: cand=176.375 best(epoch)=165.194 ACCEPTED
  iter 143: cand=172.975 best(epoch)=171.388 ACCEPTED
  iter 145: cand=175.400 best(epoch)=167.956 ACCEPTED
  iter 149: cand=165.138 best(epoch)=149.788 ACCEPTED
  iter 150: cand=176.975 best(epoch)=176.975 rejected
  iter 161: cand=171.950 best(epoch)=148.081 ACCEPTED
  iter 162: cand=174.319 best(epoch)=172.631 ACCEPTED
  iter 168: cand=168.088 best(epoch)=158.313 ACCEPTED
  iter 172: cand=172.625 best(epoch)=170.400 ACCEPTED
  iter 175: cand=131.081 best(epoch)=151.863 rejected
  iter 200: cand=176.600 best(epoch)=173.825 ACCEPTED+ANCHOR
  iter 214: cand=174.319 best(epoch)=164.356 ACCEPTED
  iter 225: cand=154.794 best(epoch)=173.388 rejected
  iter 228: cand=173.344 best(epoch)=158.044 ACCEPTED
  iter 229: cand=175.831 best(epoch)=162.263 ACCEPTED
  iter 230: cand=176.444 best(epoch)=152.006 ACCEPTED
  iter 238: cand=174.869 best(epoch)=173.263 ACCEPTED
  iter 250: cand=-1000000.000 best(epoch)=160.256 rejected
  iter 261: cand=172.600 best(epoch)=170.238 ACCEPTED
  iter 275: cand=176.300 best(epoch)=174.300 ACCEPTED
  iter 285: cand=175.800 best(epoch)=175.475 ACCEPTED
  iter 286: cand=172.644 best(epoch)=153.419 ACCEPTED
  iter 297: cand=175.050 best(epoch)=173.219 ACCEPTED

rejected_by_holdout=0 rejected_by_catastrophe=0

final: best_fit=175.0500 accepted=43/300 best_ever_anchor=176.2891

best meta-program (anchor-protected, 5 ops):
  [0] MUTATE_BEST_TO_CUR dst=r1 src1=r1 src2=r3
  [1] EVAL_CUR dst=r1 src1=r3 src2=r3
  [2] ACCEPT_IF_BETTER dst=r2 src1=r1 src2=r2
  [3] EVAL_CUR dst=r3 src1=r2 src2=r1
  [4] ACCEPT_IF_BETTER dst=r0 src1=r1 src2=r1

VALIDATION on 20 held-out seeds: mean=156.6797 min=41.0625 max=178.5000
wrote results/meta_engine_sort_repro/r0/outer_log.csv and results/meta_engine_sort_repro/r0/best_meta.csv
