idx,op_id,op_name,dst,src1,src2
0,2,MUTATE_META_BEST_TO_CUR,0,3,0
1,7,RESET_META_CUR_TO_BEST,3,3,3
2,4,EVAL_META_CUR,0,0,3
3,13,NOP,1,3,2
4,13,NOP,3,3,3
5,12,CALL_META,3,0,1
