iter,accepted,best_updated,anchor_mean,holdout_mean,current_holdout,best_holdout
0,true,true,47.357573,44.231042,44.231042,44.231042
1,true,true,47.605864,45.828994,45.828994,45.828994
2,false,false,47.343262,31.649702,45.828994,45.828994
3,false,false,47.605864,45.828994,45.828994,45.828994
4,false,false,47.357573,44.231042,45.828994,45.828994
5,false,false,47.605864,45.828994,45.828994,45.828994
6,false,false,47.492339,42.995530,45.828994,45.828994
7,false,false,47.605864,45.828994,45.828994,45.828994
8,false,false,47.605864,45.828994,45.828994,45.828994
9,false,false,47.605864,45.828994,45.828994,45.828994
10,false,false,47.605864,45.828994,45.828994,45.828994
11,false,false,47.605864,45.828994,45.828994,45.828994
12,false,false,47.605864,45.828994,45.828994,45.828994
13,false,false,47.605864,45.828994,45.828994,45.828994
14,false,false,47.552427,39.892498,45.828994,45.828994
15,false,false,47.605864,45.828994,45.828994,45.828994
16,false,false,47.350420,43.262229,45.828994,45.828994
17,false,false,47.605864,45.828994,45.828994,45.828994
18,false,false,47.589844,42.995530,45.828994,45.828994
19,false,false,47.591143,42.115586,45.828994,45.828994
20,false,false,47.605864,45.828994,45.828994,45.828994
21,false,false,47.605864,45.828994,45.828994,45.828994
22,false,false,47.350420,43.262229,45.828994,45.828994
23,false,false,47.605864,45.828994,45.828994,45.828994
24,false,false,47.605864,45.828994,45.828994,45.828994
