iter,accepted,best_updated,anchor_mean,holdout_mean,current_holdout,best_holdout
0,true,true,-253.057178,-1000000.000000,-1000000.000000,-1000000.000000
1,true,true,-2931.461108,-10772.812500,-10772.812500,-10772.812500
2,false,false,-2931.461108,-10772.812500,-10772.812500,-10772.812500
3,false,false,-502736.925781,-1000000.000000,-10772.812500,-10772.812500
4,false,false,-500128.229077,-1000000.000000,-10772.812500,-10772.812500
5,false,false,-2931.461108,-10772.812500,-10772.812500,-10772.812500
