idx,op_id,op_name,dst,src1,src2,imm_hex,used_len
0,6,SPLITMIX_STEP,5,2,6,0xD9F24BA8D27FD163,8
1,9,OR_SHIFT,3,0,6,0xF313D8D9B6A86CCA,8
2,2,MUL,4,5,6,0x07B855E98D37464E,8
3,4,SHL_XOR,6,6,2,0x0AB032EB9A16C63E,8
4,2,MUL,5,4,5,0xE9B8D54A56DE9190,8
5,1,ADD,0,0,3,0x1FE458751553C537,8
6,0,XOR,2,4,2,0x78030B33DC4076D5,8
7,13,MUM,7,3,3,0x02B86817F8EB13F0,8
