mode,run,seed,iters,pool,pool_seeds,max_len,allow_step,consts,rng,novelty_weight,edge_penalty_weight,best_iter,avalanche,balance,period,chisq,length,base_composite,novelty,quick_edge_penalty,score,delta_ref,accepted,evaluated,edge_avalanche,fixed_points,zero_outputs,unique_low16,zero_out,one_out,ones_out,program_hash,beats_ref
guided,0,0x5018DCDDA672D287,2500,32,64,8,0,standard,discovered,0.0000,4.0000,2304,31.9998,32.0430,4096,238.7500,5,47.2827,0.9635,0.0000,47.2827,1.0811,730,2564,31.6281,0,0,3989,0xA730B85B11FC5737,0x747DAEB3F643EC08,0x8D42DC2FAA8E778C,0x32CA6346C185AB1C,1
guided,1,0x5706BE23C3D6F7F3,2500,32,64,8,0,standard,discovered,0.0000,4.0000,1485,32.0078,32.1172,4096,232.7500,4,47.3359,0.6302,0.0000,47.3359,1.1343,842,2564,31.8500,0,0,3868,0xB5FD1889D6BBCA18,0xDC1F42EF0017B53,0xC7DC132652925618,0xC4012EC65DD04E9,1
guided,2,0xA002F8F2D251AD34,2500,32,64,8,0,standard,discovered,0.0000,4.0000,1996,32.0093,32.0078,4096,271.1250,5,47.2069,0.8932,0.0000,47.2069,1.0053,821,2564,31.9000,0,0,3962,0x44DB80EEF5D0829D,0x1F8564C39AFE6AF7,0x1D24776C7BF9F982,0x7C3726FD2B5CDDA9,1
guided,3,0x23EAD575D1DBA23F,2500,32,64,8,0,standard,discovered,0.0000,4.0000,2334,31.9705,32.0156,4096,290.6250,4,47.2702,0.8750,0.0000,47.2702,1.0686,777,2564,31.7406,0,0,3966,0xFF1965A0C4967450,0xD47CF03B05AFDC73,0x74CCC92A77FA7050,0xA1B62C0FE5187132,1
guided,4,0x50E4E9B19C7F3F1A,2500,32,64,8,0,standard,discovered,0.0000,4.0000,2355,31.9998,31.9766,4096,247.1250,4,47.8804,0.7318,0.0000,47.8804,1.6787,760,2564,32.2813,0,0,4005,0x498514C2737430F5,0xD257E8CF1F9AF868,0xCAC7C555CCC39214,0x4F64B706DD567385,1
guided,5,0xAE3AC14330BD09A5,2500,32,64,8,0,standard,discovered,0.0000,4.0000,2029,31.9954,31.9570,4096,243.8750,5,47.2388,0.6484,0.0000,47.2388,1.0371,846,2564,32.0563,0,0,3966,0x43AEA675CA86ACE8,0xCE01A7CE213D2D9D,0x5476232DA17FF7F8,0x795937B552499EF0,1
guided,6,0xBAE7F866771C1C58,2500,32,64,8,0,standard,discovered,0.0000,4.0000,2194,31.9951,31.9688,4096,275.0000,5,47.0949,0.7734,0.0000,47.0949,0.8933,771,2564,31.9297,0,0,3966,0xC114FFE2A51D123B,0x26D44CA83BF7D9CD,0x8DA19ECE612A3F63,0xB5212DCF4C44060,1
guided,7,0xB801623E18A222BA,2500,32,64,8,0,standard,discovered,0.0000,4.0000,1812,31.9871,31.9883,4096,253.0000,5,47.3120,0.8099,0.0000,47.3120,1.1104,752,2564,32.3813,0,0,3980,0x20597DC4CE269E14,0x454BA593F59F7A7B,0x71281204F600C43A,0x5AF974A11270BE1B,1
