mode,run,seed,iters,pool,pool_seeds,max_len,allow_step,consts,rng,novelty_weight,edge_penalty_weight,best_iter,avalanche,balance,period,chisq,length,base_composite,novelty,quick_edge_penalty,score,delta_ref,accepted,evaluated,edge_avalanche,fixed_points,zero_outputs,unique_low16,zero_out,one_out,ones_out,program_hash,beats_ref
guided,0,0x5018DCDDA672D287,2500,32,64,8,0,standard,splitmix,0.0000,4.0000,2379,31.9985,32.0156,4096,250.5000,4,47.9072,0.7109,0.0000,47.9072,1.7056,764,2564,32.0406,0,0,4004,0xF45BC7F6DFE2C605,0x72FD22858CF78B5F,0x263E7E1556742186,0x47AC5B9729609EFA,1
guided,1,0x5706BE23C3D6F7F3,2500,32,64,8,0,standard,splitmix,0.0000,4.0000,2423,31.9995,31.9766,4096,261.8750,6,46.8092,1.1302,0.0000,46.8092,0.6075,961,2564,31.9531,0,0,3966,0xAFC66620A8C01710,0x88BDFF8E8E1C6CBB,0xAA9920D5611C954C,0x67A73A0F5E34ED41,1
guided,2,0xA002F8F2D251AD34,2500,32,64,8,0,standard,splitmix,0.0000,4.0000,2251,31.9927,32.0430,4096,240.3750,5,47.2119,0.7760,0.0000,47.2119,1.0103,843,2564,32.0688,0,0,4022,0x56E3B109C20472A7,0xC338023DA87D730B,0x10F2EA09A480C0E7,0x19443DD25836A9B5,1
guided,3,0x23EAD575D1DBA23F,2500,32,64,8,0,standard,splitmix,0.0000,4.0000,1951,31.9858,31.9375,4096,246.6250,5,47.0459,0.8151,0.0000,47.0459,0.8442,679,2564,32.1000,0,0,3965,0x687476A7056E55BC,0x5F60947D3AC89B01,0x7E2983FE72BA55BC,0x4C07A89D47298474,1
guided,4,0x50E4E9B19C7F3F1A,2500,32,64,8,0,standard,splitmix,0.0000,4.0000,1140,31.9944,31.9805,4096,255.3750,5,47.3424,0.6406,0.0000,47.3424,1.1408,833,2564,31.8125,0,0,3980,0xDF26D0C0E60EA0A1,0xDBEE61D5E1EA832C,0xD5306F14620C2F18,0xAC6E5C9E947AFD2E,1
guided,5,0xAE3AC14330BD09A5,2500,32,64,8,0,standard,splitmix,0.0000,4.0000,2183,31.9973,31.9883,4096,259.7500,5,47.3671,0.7630,0.0000,47.3671,1.1654,852,2564,31.8500,0,0,3960,0xB13897BE7397887D,0x1371AF8262C664CC,0x6D192545233F2001,0x603613B1082525C2,1
