idx,op_id,op_name,dst,src1,src2,imm_hex,used_len
0,14,ADD_ROT,7,1,6,0x1F87C5B2746CCF97,4
1,13,MUM,3,2,2,0xFF7C9886587686DD,4
2,13,MUM,4,7,0,0xC551DD98B1257219,4
3,12,BSWAP,7,4,7,0x03C5835B0403EFF3,4
