iter,T,value,min_pair,best_value,best_min_pair,accepted
813,1.5774,959,26,965,17,0
814,1.5742,959,26,965,17,0
815,1.5711,959,26,965,17,1
816,1.5679,959,26,965,17,1
817,1.5648,959,26,965,17,1
818,1.5617,959,26,965,17,0
819,1.5586,959,26,965,17,0
820,1.5555,959,26,965,17,1
821,1.5524,959,26,965,17,1
822,1.5493,959,26,965,17,0
823,1.5462,959,26,965,17,1
824,1.5431,959,26,965,17,1
825,1.5400,959,26,965,17,1
826,1.5369,959,26,965,17,1
827,1.5339,959,26,965,17,1
828,1.5308,959,26,965,17,0
829,1.5278,959,26,965,17,1
830,1.5247,959,26,965,17,1
831,1.5217,959,26,965,17,1
832,1.5186,959,26,965,17,1
833,1.5156,959,26,965,17,1
834,1.5126,959,26,965,17,0
835,1.5096,959,26,965,17,1
836,1.5065,959,26,965,17,0
837,1.5035,959,26,965,17,0
838,1.5005,959,26,965,17,1
839,1.4975,959,26,965,17,1
840,1.4946,961,26,965,17,1
841,1.4916,961,26,965,17,1
842,1.4886,961,26,965,17,1
843,1.4856,961,26,965,17,1
844,1.4827,961,26,965,17,1
845,1.4797,961,26,965,17,0
846,1.4768,961,26,965,17,0
847,1.4738,961,26,965,17,0
848,1.4709,961,26,965,17,1
849,1.4679,961,26,965,17,0
850,1.4650,961,26,965,17,0
851,1.4621,961,26,965,17,1
852,1.4592,961,26,965,17,1
853,1.4563,961,26,965,17,1
854,1.4534,961,26,965,17,0
855,1.4505,961,26,965,17,1
856,1.4476,961,26,965,17,1
857,1.4447,961,26,965,17,1
858,1.4418,961,26,965,17,1
859,1.4389,961,26,965,17,1
860,1.4360,961,26,965,17,1
861,1.4332,961,26,965,17,1
862,1.4303,961,26,965,17,1
863,1.4275,961,26,965,17,1
864,1.4246,962,19,965,17,1
865,1.4218,962,19,965,17,1
866,1.4189,962,19,965,17,1
867,1.4161,962,19,965,17,1
868,1.4133,962,19,965,17,1
869,1.4105,962,19,965,17,1
870,1.4076,962,19,965,17,1
871,1.4048,962,19,965,17,1
872,1.4020,962,19,965,17,1
873,1.3992,962,19,965,17,1
874,1.3964,962,19,965,17,1
875,1.3937,962,19,965,17,1
876,1.3909,962,19,965,17,0
877,1.3881,962,19,965,17,1
878,1.3853,962,19,965,17,1
879,1.3826,962,19,965,17,1
880,1.3798,962,19,965,17,1
881,1.3771,962,19,965,17,1
882,1.3743,962,19,965,17,1
883,1.3716,962,19,965,17,1
884,1.3688,962,19,965,17,1
885,1.3661,962,19,965,17,1
886,1.3634,962,19,965,17,1
887,1.3607,962,19,965,17,0
888,1.3579,962,19,965,17,1
889,1.3552,962,19,965,17,1
890,1.3525,962,19,965,17,1
891,1.3498,962,19,965,17,0
892,1.3471,962,19,965,17,0
893,1.3444,962,19,965,17,1
894,1.3418,962,19,965,17,1
895,1.3391,962,19,965,17,1
896,1.3364,962,19,965,17,1
897,1.3337,962,19,965,17,1
898,1.3311,962,19,965,17,1
899,1.3284,962,19,965,17,1
900,1.3258,962,19,965,17,1
901,1.3231,962,19,965,17,0
902,1.3205,962,19,965,17,1
903,1.3179,962,19,965,17,1
904,1.3152,962,19,965,17,1
905,1.3126,962,19,965,17,1
906,1.3100,962,19,965,17,1
907,1.3074,962,19,965,17,1
908,1.3048,962,19,965,17,1
909,1.3022,962,19,965,17,1
910,1.2996,962,19,965,17,1
911,1.2970,962,19,965,17,1
912,1.2944,962,19,965,17,1
913,1.2918,962,19,965,17,1
914,1.2892,962,19,965,17,0
915,1.2867,962,19,965,17,0
916,1.2841,962,19,965,17,1
917,1.2815,962,19,965,17,0
918,1.2790,962,19,965,17,1
919,1.2764,962,19,965,17,1
920,1.2739,962,19,965,17,1
921,1.2713,962,19,965,17,1
922,1.2688,962,19,965,17,1
923,1.2663,962,19,965,17,1
924,1.2637,965,26,965,17,1
925,1.2612,965,26,965,17,1
926,1.2587,965,26,965,17,1
927,1.2562,965,26,965,17,1
928,1.2537,965,26,965,17,1
929,1.2512,965,26,965,17,1
930,1.2487,965,26,965,17,1
931,1.2462,965,26,965,17,1
932,1.2437,965,26,965,17,1
933,1.2412,962,27,965,17,1
934,1.2387,962,27,965,17,1
935,1.2363,962,27,965,17,1
936,1.2338,962,27,965,17,1
937,1.2313,962,27,965,17,1
938,1.2289,962,27,965,17,1
939,1.2264,962,27,965,17,1
940,1.2240,962,27,965,17,0
941,1.2215,962,27,965,17,1
942,1.2191,962,27,965,17,1
943,1.2167,962,27,965,17,1
944,1.2143,962,27,965,17,1
945,1.2118,962,27,965,17,1
946,1.2094,962,27,965,17,1
947,1.2070,962,27,965,17,1
948,1.2046,962,27,965,17,1
949,1.2022,962,27,965,17,1
950,1.1998,962,27,965,17,0
951,1.1974,962,27,965,17,1
952,1.1950,962,27,965,17,1
953,1.1926,962,27,965,17,1
954,1.1902,962,27,965,17,1
955,1.1879,962,27,965,17,1
956,1.1855,962,27,965,17,1
957,1.1831,962,27,965,17,1
958,1.1808,962,27,965,17,1
959,1.1784,962,27,965,17,1
960,1.1761,962,27,965,17,1
961,1.1737,962,27,965,17,0
962,1.1714,962,27,965,17,1
963,1.1690,962,27,965,17,1
964,1.1667,962,27,965,17,1
965,1.1644,962,27,965,17,1
966,1.1621,962,27,965,17,1
967,1.1597,962,27,965,17,1
968,1.1574,962,27,965,17,1
969,1.1551,962,27,965,17,1
970,1.1528,962,27,965,17,1
971,1.1505,962,27,965,17,1
972,1.1482,962,27,965,17,1
973,1.1459,962,27,965,17,1
974,1.1436,962,27,965,17,1
975,1.1414,962,27,965,17,1
976,1.1391,962,27,965,17,0
977,1.1368,962,27,965,17,1
978,1.1345,962,27,965,17,0
979,1.1323,962,27,965,17,1
980,1.1300,962,27,965,17,0
981,1.1278,962,27,965,17,1
982,1.1255,962,27,965,17,1
983,1.1233,962,27,965,17,1
984,1.1210,962,27,965,17,0
985,1.1188,962,27,965,17,1
986,1.1166,962,27,965,17,1
987,1.1143,962,27,965,17,1
988,1.1121,962,27,965,17,1
989,1.1099,962,27,965,17,1
990,1.1077,962,27,965,17,0
991,1.1055,962,27,965,17,1
992,1.1033,962,27,965,17,0
993,1.1011,962,27,965,17,0
994,1.0989,962,27,965,17,1
995,1.0967,962,27,965,17,1
996,1.0945,962,27,965,17,1
997,1.0923,962,27,965,17,0
998,1.0901,962,27,965,17,0
999,1.0879,962,27,965,17,1
1000,1.0858,962,27,965,17,1
1001,1.0836,970,25,970,25,1
1002,1.0814,970,25,970,25,1
1003,1.0793,970,25,970,25,1
1004,1.0771,970,25,970,25,1
1005,1.0750,970,25,970,25,1
1006,1.0728,970,25,970,25,1
1007,1.0707,970,25,970,25,1
1008,1.0686,970,25,970,25,1
1009,1.0664,970,25,970,25,1
1010,1.0643,970,25,970,25,1
1011,1.0622,970,25,970,25,1
1012,1.0601,970,25,970,25,1
1013,1.0579,970,25,970,25,0
1014,1.0558,970,25,970,25,0
1015,1.0537,970,25,970,25,1
1016,1.0516,970,25,970,25,1
1017,1.0495,970,25,970,25,1
1018,1.0474,970,25,970,25,1
1019,1.0453,970,25,970,25,1
1020,1.0433,970,25,970,25,1
1021,1.0412,970,25,970,25,0
1022,1.0391,970,25,970,25,1
1023,1.0370,970,25,970,25,1
1024,1.0350,970,25,970,25,1
1025,1.0329,970,25,970,25,1
1026,1.0308,970,25,970,25,1
1027,1.0288,970,25,970,25,1
1028,1.0267,970,25,970,25,1
1029,1.0247,970,25,970,25,1
1030,1.0226,970,25,970,25,1
1031,1.0206,970,25,970,25,1
1032,1.0185,970,25,970,25,1
1033,1.0165,970,25,970,25,1
1034,1.0145,970,25,970,25,0
1035,1.0125,970,25,970,25,1
1036,1.0104,970,25,970,25,0
1037,1.0084,970,25,970,25,1
1038,1.0064,970,25,970,25,1
1039,1.0044,970,25,970,25,1
1040,1.0024,970,25,970,25,0
1041,1.0004,970,25,970,25,1
1042,0.9984,970,25,970,25,0
1043,0.9964,970,25,970,25,0
1044,0.9944,970,25,970,25,1
1045,0.9924,970,25,970,25,1
1046,0.9905,970,25,970,25,1
1047,0.9885,970,25,970,25,0
1048,0.9865,970,25,970,25,1
1049,0.9845,970,25,970,25,1
1050,0.9826,970,25,970,25,1
1051,0.9806,970,25,970,25,1
1052,0.9787,970,25,970,25,1
1053,0.9767,970,25,970,25,1
1054,0.9748,970,25,970,25,1
1055,0.9728,970,25,970,25,1
1056,0.9709,970,25,970,25,1
1057,0.9689,970,25,970,25,1
1058,0.9670,970,25,970,25,0
1059,0.9651,970,25,970,25,1
1060,0.9632,970,25,970,25,1
1061,0.9612,970,25,970,25,1
1062,0.9593,970,25,970,25,1
1063,0.9574,970,25,970,25,1
1064,0.9555,970,25,970,25,1
1065,0.9536,970,25,970,25,1
1066,0.9517,970,25,970,25,1
1067,0.9498,970,25,970,25,0
1068,0.9479,970,25,970,25,1
1069,0.9460,970,25,970,25,1
1070,0.9441,970,25,970,25,0
1071,0.9422,970,25,970,25,0
1072,0.9403,970,25,970,25,1
1073,0.9385,970,25,970,25,1
1074,0.9366,970,25,970,25,0
1075,0.9347,970,25,970,25,1
1076,0.9329,970,25,970,25,1
1077,0.9310,970,25,970,25,1
1078,0.9291,970,25,970,25,1
1079,0.9273,970,25,970,25,1
1080,0.9254,970,25,970,25,1
1081,0.9236,970,25,970,25,1
1082,0.9218,970,25,970,25,1
1083,0.9199,970,25,970,25,0
1084,0.9181,970,25,970,25,1
1085,0.9162,970,25,970,25,1
1086,0.9144,970,25,970,25,1
1087,0.9126,970,25,970,25,1
1088,0.9108,970,25,970,25,1
1089,0.9090,970,25,970,25,1
1090,0.9071,970,25,970,25,1
1091,0.9053,970,25,970,25,1
1092,0.9035,970,25,970,25,1
1093,0.9017,970,25,970,25,1
1094,0.8999,970,25,970,25,1
1095,0.8981,970,25,970,25,1
1096,0.8963,970,25,970,25,1
1097,0.8945,970,25,970,25,1
1098,0.8928,970,25,970,25,1
1099,0.8910,970,25,970,25,1
1100,0.8892,970,25,970,25,0
1101,0.8874,970,25,970,25,1
1102,0.8857,970,25,970,25,1
1103,0.8839,970,25,970,25,1
1104,0.8821,970,25,970,25,1
1105,0.8804,970,25,970,25,1
1106,0.8786,970,25,970,25,1
1107,0.8769,970,25,970,25,1
1108,0.8751,970,25,970,25,1
1109,0.8734,970,25,970,25,0
1110,0.8716,970,25,970,25,1
1111,0.8699,970,25,970,25,1
1112,0.8681,970,25,970,25,0
1113,0.8664,970,25,970,25,1
1114,0.8647,970,25,970,25,1
1115,0.8630,970,25,970,25,1
1116,0.8612,970,25,970,25,1
1117,0.8595,970,25,970,25,1
1118,0.8578,970,25,970,25,1
1119,0.8561,970,25,970,25,0
1120,0.8544,970,25,970,25,1
1121,0.8527,970,25,970,25,0
1122,0.8510,970,25,970,25,1
1123,0.8493,970,25,970,25,1
1124,0.8476,970,25,970,25,1
1125,0.8459,970,25,970,25,1
1126,0.8442,970,25,970,25,1
1127,0.8425,970,25,970,25,1
1128,0.8408,970,25,970,25,1
1129,0.8392,970,25,970,25,1
1130,0.8375,970,25,970,25,1
1131,0.8358,970,25,970,25,1
1132,0.8342,970,25,970,25,1
1133,0.8325,970,25,970,25,1
1134,0.8308,970,25,970,25,1
1135,0.8292,970,25,970,25,1
1136,0.8275,970,25,970,25,1
1137,0.8259,970,25,970,25,0
1138,0.8242,970,25,970,25,1
1139,0.8226,970,25,970,25,1
1140,0.8209,970,25,970,25,1
1141,0.8193,970,25,970,25,1
1142,0.8177,970,25,970,25,1
1143,0.8160,970,25,970,25,1
1144,0.8144,970,25,970,25,1
1145,0.8128,970,25,970,25,1
1146,0.8112,970,25,970,25,1
1147,0.8095,970,25,970,25,1
1148,0.8079,970,25,970,25,1
1149,0.8063,970,25,970,25,1
1150,0.8047,970,25,970,25,1
1151,0.8031,970,25,970,25,1
1152,0.8015,970,25,970,25,1
1153,0.7999,970,25,970,25,0
1154,0.7983,970,25,970,25,1
1155,0.7967,970,25,970,25,1
1156,0.7951,970,25,970,25,1
1157,0.7935,970,25,970,25,1
1158,0.7919,970,25,970,25,1
1159,0.7904,970,25,970,25,1
1160,0.7888,970,25,970,25,1
1161,0.7872,970,25,970,25,1
1162,0.7856,970,25,970,25,1
1163,0.7841,970,25,970,25,1
1164,0.7825,970,25,970,25,1
1165,0.7810,970,25,970,25,1
1166,0.7794,970,25,970,25,1
1167,0.7778,970,25,970,25,1
1168,0.7763,970,25,970,25,1
1169,0.7747,970,25,970,25,1
1170,0.7732,970,25,970,25,1
1171,0.7716,970,25,970,25,1
1172,0.7701,970,25,970,25,1
1173,0.7686,970,25,970,25,1
1174,0.7670,970,25,970,25,1
1175,0.7655,970,25,970,25,0
1176,0.7640,970,25,970,25,1
1177,0.7625,970,25,970,25,1
1178,0.7609,970,25,970,25,1
1179,0.7594,970,25,970,25,0
1180,0.7579,970,25,970,25,1
1181,0.7564,970,25,970,25,1
1182,0.7549,970,25,970,25,1
1183,0.7534,970,25,970,25,0
1184,0.7519,969,25,970,25,1
1185,0.7504,969,25,970,25,1
1186,0.7489,969,25,970,25,1
1187,0.7474,969,25,970,25,1
1188,0.7459,969,25,970,25,0
1189,0.7444,969,25,970,25,0
1190,0.7429,969,25,970,25,1
1191,0.7414,969,25,970,25,1
1192,0.7400,969,25,970,25,1
1193,0.7385,969,25,970,25,0
1194,0.7370,969,25,970,25,1
1195,0.7355,969,25,970,25,1
1196,0.7341,969,25,970,25,1
1197,0.7326,969,25,970,25,1
1198,0.7311,969,25,970,25,1
1199,0.7297,969,25,970,25,1
1200,0.7282,969,25,970,25,1
1201,0.7268,969,25,970,25,1
1202,0.7253,969,25,970,25,1
1203,0.7239,969,25,970,25,0
1204,0.7224,969,25,970,25,1
1205,0.7210,969,25,970,25,1
1206,0.7196,969,25,970,25,1
1207,0.7181,969,25,970,25,1
1208,0.7167,969,25,970,25,1
1209,0.7153,969,25,970,25,1
1210,0.7138,969,25,970,25,0
1211,0.7124,969,25,970,25,1
1212,0.7110,969,25,970,25,1
1213,0.7096,969,25,970,25,1
1214,0.7081,969,25,970,25,1
1215,0.7067,969,25,970,25,1
1216,0.7053,969,25,970,25,0
1217,0.7039,969,25,970,25,1
1218,0.7025,969,25,970,25,1
1219,0.7011,969,25,970,25,1
1220,0.6997,969,25,970,25,1
1221,0.6983,969,25,970,25,1
1222,0.6969,969,25,970,25,1
1223,0.6955,969,25,970,25,1
1224,0.6941,969,25,970,25,1
1225,0.6928,969,25,970,25,1
1226,0.6914,969,25,970,25,0
1227,0.6900,969,25,970,25,0
1228,0.6886,969,25,970,25,1
1229,0.6872,969,25,970,25,0
1230,0.6859,969,25,970,25,1
1231,0.6845,969,25,970,25,1
1232,0.6831,969,25,970,25,0
1233,0.6818,969,25,970,25,1
1234,0.6804,969,25,970,25,0
1235,0.6791,969,25,970,25,1
1236,0.6777,969,25,970,25,1
1237,0.6764,969,25,970,25,0
1238,0.6750,969,25,970,25,1
1239,0.6737,969,25,970,25,0
1240,0.6723,969,25,970,25,0
1241,0.6710,969,25,970,25,1
1242,0.6696,969,25,970,25,1
1243,0.6683,969,25,970,25,1
1244,0.6670,969,25,970,25,1
1245,0.6656,969,25,970,25,1
1246,0.6643,969,25,970,25,1
1247,0.6630,969,25,970,25,1
1248,0.6617,969,25,970,25,1
1249,0.6603,969,25,970,25,1
1250,0.6590,969,25,970,25,1
1251,0.6577,969,25,970,25,1
1252,0.6564,969,25,970,25,1
1253,0.6551,969,25,970,25,1
1254,0.6538,969,25,970,25,1
1255,0.6525,969,25,970,25,1
1256,0.6512,969,25,970,25,1
1257,0.6499,969,25,970,25,1
1258,0.6486,969,25,970,25,1
1259,0.6473,969,25,970,25,1
1260,0.6460,969,25,970,25,0
1261,0.6447,969,25,970,25,1
1262,0.6434,969,25,970,25,1
1263,0.6421,969,25,970,25,1
1264,0.6408,969,25,970,25,1
1265,0.6396,969,25,970,25,0
1266,0.6383,969,25,970,25,1
1267,0.6370,969,25,970,25,1
1268,0.6357,969,25,970,25,1
1269,0.6345,969,25,970,25,1
1270,0.6332,969,25,970,25,0
1271,0.6320,969,25,970,25,1
1272,0.6307,969,25,970,25,1
1273,0.6294,969,25,970,25,1
1274,0.6282,969,25,970,25,0
1275,0.6269,969,25,970,25,1
1276,0.6257,969,25,970,25,1
1277,0.6244,969,25,970,25,1
1278,0.6232,969,25,970,25,1
1279,0.6219,969,25,970,25,1
1280,0.6207,969,25,970,25,0
1281,0.6195,969,25,970,25,0
1282,0.6182,969,25,970,25,0
1283,0.6170,969,25,970,25,1
1284,0.6158,969,25,970,25,1
1285,0.6145,969,25,970,25,0
1286,0.6133,969,25,970,25,1
1287,0.6121,969,25,970,25,0
1288,0.6109,969,25,970,25,1
1289,0.6096,969,25,970,25,1
1290,0.6084,969,25,970,25,1
1291,0.6072,969,25,970,25,0
1292,0.6060,969,25,970,25,1
1293,0.6048,969,25,970,25,0
1294,0.6036,969,25,970,25,1
1295,0.6024,969,25,970,25,1
1296,0.6012,969,25,970,25,1
1297,0.6000,969,25,970,25,1
1298,0.5988,969,25,970,25,0
1299,0.5976,969,25,970,25,1
1300,0.5964,969,25,970,25,0
1301,0.5952,969,25,970,25,0
1302,0.5940,969,25,970,25,1
1303,0.5928,969,25,970,25,1
1304,0.5916,969,25,970,25,1
1305,0.5905,969,25,970,25,1
1306,0.5893,969,25,970,25,1
1307,0.5881,969,25,970,25,0
1308,0.5869,969,25,970,25,1
1309,0.5858,969,25,970,25,1
1310,0.5846,969,25,970,25,0
1311,0.5834,969,25,970,25,1
1312,0.5823,969,25,970,25,1
1313,0.5811,969,25,970,25,0
1314,0.5799,969,25,970,25,1
1315,0.5788,969,25,970,25,1
1316,0.5776,969,25,970,25,1
1317,0.5765,969,25,970,25,0
1318,0.5753,969,25,970,25,1
1319,0.5742,969,25,970,25,0
1320,0.5730,969,25,970,25,1
1321,0.5719,969,25,970,25,1
1322,0.5708,969,25,970,25,1
1323,0.5696,969,25,970,25,1
1324,0.5685,969,25,970,25,0
1325,0.5673,969,25,970,25,0
1326,0.5662,969,25,970,25,1
1327,0.5651,969,25,970,25,1
1328,0.5640,969,25,970,25,0
1329,0.5628,969,25,970,25,1
1330,0.5617,969,25,970,25,1
1331,0.5606,969,25,970,25,1
1332,0.5595,969,25,970,25,1
1333,0.5584,969,25,970,25,1
1334,0.5572,969,25,970,25,1
1335,0.5561,969,25,970,25,1
1336,0.5550,969,25,970,25,1
1337,0.5539,969,25,970,25,1
1338,0.5528,969,25,970,25,1
1339,0.5517,969,25,970,25,1
1340,0.5506,969,25,970,25,0
1341,0.5495,969,25,970,25,1
1342,0.5484,969,25,970,25,1
1343,0.5473,969,25,970,25,0
1344,0.5462,976,29,976,29,1
1345,0.5451,976,29,976,29,0
1346,0.5440,976,29,976,29,1
1347,0.5430,976,29,976,29,1
1348,0.5419,976,29,976,29,1
1349,0.5408,976,29,976,29,1
1350,0.5397,978,28,978,28,1
1351,0.5386,978,28,978,28,1
1352,0.5376,978,28,978,28,1
1353,0.5365,978,28,978,28,1
1354,0.5354,978,28,978,28,1
1355,0.5344,978,28,978,28,1
1356,0.5333,978,28,978,28,1
1357,0.5322,978,28,978,28,0
1358,0.5312,978,28,978,28,1
1359,0.5301,978,28,978,28,1
1360,0.5290,978,28,978,28,0
1361,0.5280,978,28,978,28,1
1362,0.5269,978,28,978,28,1
1363,0.5259,978,28,978,28,1
1364,0.5248,978,28,978,28,1
1365,0.5238,978,28,978,28,1
1366,0.5227,978,28,978,28,1
1367,0.5217,978,28,978,28,1
1368,0.5207,978,28,978,28,1
1369,0.5196,978,28,978,28,1
1370,0.5186,978,28,978,28,1
1371,0.5175,978,28,978,28,1
1372,0.5165,978,28,978,28,1
1373,0.5155,978,28,978,28,1
1374,0.5145,978,28,978,28,1
1375,0.5134,978,28,978,28,0
1376,0.5124,978,28,978,28,1
1377,0.5114,978,28,978,28,1
1378,0.5104,978,28,978,28,1
1379,0.5093,978,28,978,28,1
1380,0.5083,978,28,978,28,1
1381,0.5073,978,28,978,28,1
1382,0.5063,978,28,978,28,1
1383,0.5053,978,28,978,28,1
1384,0.5043,978,28,978,28,0
1385,0.5033,978,28,978,28,1
1386,0.5023,978,28,978,28,1
1387,0.5013,978,28,978,28,0
1388,0.5003,978,28,978,28,0
1389,0.4993,978,28,978,28,1
1390,0.4983,978,28,978,28,1
1391,0.4973,978,28,978,28,0
1392,0.4963,978,28,978,28,1
1393,0.4953,978,28,978,28,1
1394,0.4943,978,28,978,28,1
1395,0.4933,978,28,978,28,1
1396,0.4923,978,28,978,28,1
1397,0.4914,978,28,978,28,1
1398,0.4904,978,28,978,28,1
1399,0.4894,978,28,978,28,1
1400,0.4884,978,28,978,28,1
1401,0.4874,978,28,978,28,1
1402,0.4865,978,28,978,28,1
1403,0.4855,978,28,978,28,1
1404,0.4845,978,28,978,28,1
1405,0.4836,978,28,978,28,1
1406,0.4826,978,28,978,28,1
1407,0.4816,978,28,978,28,1
1408,0.4807,978,28,978,28,1
1409,0.4797,978,28,978,28,1
1410,0.4788,978,28,978,28,1
1411,0.4778,978,28,978,28,0
1412,0.4769,978,28,978,28,1
1413,0.4759,978,28,978,28,1
1414,0.4750,978,28,978,28,1
1415,0.4740,978,28,978,28,0
1416,0.4731,978,28,978,28,1
1417,0.4721,978,28,978,28,0
1418,0.4712,978,28,978,28,0
1419,0.4702,978,28,978,28,0
1420,0.4693,978,28,978,28,1
1421,0.4684,978,28,978,28,1
1422,0.4674,978,28,978,28,1
1423,0.4665,978,28,978,28,1
1424,0.4656,978,28,978,28,1
1425,0.4646,978,28,978,28,1
1426,0.4637,978,28,978,28,0
1427,0.4628,978,28,978,28,0
1428,0.4619,978,28,978,28,0
1429,0.4609,978,28,978,28,1
1430,0.4600,978,28,978,28,1
1431,0.4591,978,28,978,28,1
1432,0.4582,978,28,978,28,1
1433,0.4573,978,28,978,28,1
1434,0.4564,978,28,978,28,0
1435,0.4554,978,28,978,28,1
1436,0.4545,978,28,978,28,1
1437,0.4536,978,28,978,28,1
1438,0.4527,978,28,978,28,1
1439,0.4518,978,28,978,28,1
1440,0.4509,978,28,978,28,1
1441,0.4500,978,28,978,28,0
1442,0.4491,978,28,978,28,0
1443,0.4482,978,28,978,28,0
1444,0.4473,978,28,978,28,1
1445,0.4464,978,28,978,28,1
1446,0.4456,978,28,978,28,1
1447,0.4447,978,28,978,28,1
1448,0.4438,978,28,978,28,1
1449,0.4429,978,28,978,28,1
1450,0.4420,978,28,978,28,1
1451,0.4411,978,28,978,28,1
1452,0.4402,978,28,978,28,1
1453,0.4394,978,28,978,28,0
1454,0.4385,978,28,978,28,1
1455,0.4376,978,28,978,28,1
1456,0.4367,978,28,978,28,1
1457,0.4359,978,28,978,28,1
1458,0.4350,978,28,978,28,0
1459,0.4341,978,28,978,28,1
1460,0.4333,978,28,978,28,1
1461,0.4324,978,28,978,28,1
1462,0.4315,978,28,978,28,1
1463,0.4307,978,28,978,28,1
1464,0.4298,978,28,978,28,1
1465,0.4290,978,28,978,28,1
1466,0.4281,978,28,978,28,1
1467,0.4273,978,28,978,28,1
1468,0.4264,978,28,978,28,1
1469,0.4255,978,28,978,28,1
1470,0.4247,978,28,978,28,1
1471,0.4239,978,28,978,28,1
1472,0.4230,978,28,978,28,1
1473,0.4222,978,28,978,28,1
1474,0.4213,978,28,978,28,1
1475,0.4205,978,28,978,28,1
1476,0.4196,978,28,978,28,1
1477,0.4188,978,28,978,28,1
1478,0.4180,978,28,978,28,1
1479,0.4171,978,28,978,28,1
1480,0.4163,978,28,978,28,0
1481,0.4155,978,28,978,28,1
1482,0.4146,978,28,978,28,1
1483,0.4138,978,28,978,28,1
1484,0.4130,978,28,978,28,1
1485,0.4122,978,28,978,28,1
1486,0.4113,978,28,978,28,1
1487,0.4105,978,28,978,28,1
1488,0.4097,978,28,978,28,0
1489,0.4089,978,28,978,28,1
1490,0.4081,978,28,978,28,0
1491,0.4073,978,28,978,28,1
1492,0.4064,978,28,978,28,0
1493,0.4056,978,28,978,28,1
1494,0.4048,978,28,978,28,1
1495,0.4040,978,28,978,28,0
1496,0.4032,978,28,978,28,1
1497,0.4024,978,28,978,28,1
1498,0.4016,978,28,978,28,0
1499,0.4008,978,28,978,28,1
1500,0.4000,978,28,978,28,0
1501,0.3992,978,28,978,28,1
1502,0.3984,978,28,978,28,1
1503,0.3976,978,28,978,28,1
1504,0.3968,978,28,978,28,1
1505,0.3960,978,28,978,28,1
1506,0.3952,978,28,978,28,1
1507,0.3944,978,28,978,28,1
1508,0.3937,978,28,978,28,1
1509,0.3929,978,28,978,28,1
1510,0.3921,978,28,978,28,1
1511,0.3913,978,28,978,28,1
1512,0.3905,978,28,978,28,0
1513,0.3897,978,28,978,28,1
1514,0.3890,978,28,978,28,1
1515,0.3882,978,28,978,28,1
1516,0.3874,978,28,978,28,1
1517,0.3866,978,28,978,28,1
1518,0.3859,978,28,978,28,1
1519,0.3851,978,28,978,28,1
1520,0.3843,978,28,978,28,1
1521,0.3836,978,28,978,28,1
1522,0.3828,978,28,978,28,0
1523,0.3820,978,28,978,28,1
1524,0.3813,978,28,978,28,1
1525,0.3805,978,28,978,28,1
1526,0.3798,978,28,978,28,1
1527,0.3790,978,28,978,28,0
1528,0.3782,978,28,978,28,1
1529,0.3775,978,28,978,28,1
1530,0.3767,978,28,978,28,1
1531,0.3760,978,28,978,28,1
1532,0.3752,978,28,978,28,1
1533,0.3745,978,28,978,28,1
1534,0.3737,978,28,978,28,1
1535,0.3730,978,28,978,28,1
1536,0.3723,978,28,978,28,1
1537,0.3715,978,28,978,28,1
1538,0.3708,978,28,978,28,1
1539,0.3700,978,28,978,28,1
1540,0.3693,978,28,978,28,1
1541,0.3686,978,28,978,28,1
1542,0.3678,978,28,978,28,1
1543,0.3671,978,28,978,28,1
1544,0.3664,978,28,978,28,0
1545,0.3656,978,28,978,28,1
1546,0.3649,978,28,978,28,1
1547,0.3642,978,28,978,28,1
1548,0.3634,978,28,978,28,1
1549,0.3627,978,28,978,28,1
1550,0.3620,978,28,978,28,1
1551,0.3613,978,28,978,28,0
1552,0.3605,978,28,978,28,0
1553,0.3598,978,28,978,28,1
1554,0.3591,978,28,978,28,1
1555,0.3584,978,28,978,28,1
1556,0.3577,978,28,978,28,1
1557,0.3570,978,28,978,28,1
1558,0.3562,978,28,978,28,1
1559,0.3555,978,28,978,28,1
1560,0.3548,978,28,978,28,1
1561,0.3541,978,28,978,28,0
1562,0.3534,978,28,978,28,1
1563,0.3527,978,28,978,28,1
1564,0.3520,978,28,978,28,1
1565,0.3513,978,28,978,28,0
1566,0.3506,978,28,978,28,1
1567,0.3499,978,28,978,28,0
1568,0.3492,978,28,978,28,1
1569,0.3485,978,28,978,28,0
1570,0.3478,978,28,978,28,1
1571,0.3471,978,28,978,28,1
1572,0.3464,978,28,978,28,0
1573,0.3457,978,28,978,28,0
1574,0.3450,978,28,978,28,0
1575,0.3444,978,28,978,28,0
1576,0.3437,978,28,978,28,1
1577,0.3430,978,28,978,28,1
1578,0.3423,978,28,978,28,0
1579,0.3416,978,28,978,28,1
1580,0.3409,978,28,978,28,1
1581,0.3403,978,28,978,28,1
1582,0.3396,978,28,978,28,1
1583,0.3389,978,28,978,28,0
1584,0.3382,978,28,978,28,1
1585,0.3375,978,28,978,28,1
1586,0.3369,978,28,978,28,1
1587,0.3362,978,28,978,28,1
1588,0.3355,978,28,978,28,1
1589,0.3349,978,28,978,28,1
1590,0.3342,978,28,978,28,1
1591,0.3335,978,28,978,28,1
1592,0.3329,978,28,978,28,1
1593,0.3322,978,28,978,28,1
1594,0.3315,978,28,978,28,1
1595,0.3309,978,28,978,28,1
1596,0.3302,978,28,978,28,0
1597,0.3296,978,28,978,28,1
1598,0.3289,978,28,978,28,1
