idx,op_id,op_name,dst,src1,src2,imm_hex,used_len
0,8,AND_NOT,6,5,3,0x6B0C04B84C1F985C,4
1,1,ADD,4,7,2,0x5FF942C6519DF087,4
2,2,MUL,1,0,5,0xEA57452EA2E2C9F3,4
3,10,CALL_LIB,7,1,1,0x90B63E01F0E3566F,4
