idx,op_id,op_name,dst,src1,src2,imm_hex,used_len
0,6,SPLITMIX_STEP,3,1,5,0xDBB99D63BC4EF151,4
1,10,CALL_LIB,4,2,5,0x41917581DD56DEB7,4
2,10,CALL_LIB,5,0,5,0x2CD4B29A86DCE3CD,4
3,3,ROTL,7,5,3,0x939FD86D9C5D5E4C,4
