iter,best_avalanche,best_balance,best_period,best_chisq,best_length,best_composite,accepted,beats_ref
65,24.3157,32.1055,4096,256.5000,10,-32.3856,52,0
66,24.3157,32.1055,4096,256.5000,10,-32.3856,53,0
67,24.3157,32.1055,4096,256.5000,10,-32.3856,54,0
68,24.3157,32.1055,4096,256.5000,10,-32.3856,55,0
69,24.3157,32.1055,4096,256.5000,9,-31.8856,56,0
70,24.3157,32.1055,4096,256.5000,9,-31.8856,56,0
71,24.3157,32.1055,4096,256.5000,9,-31.8856,57,0
72,24.3157,32.1055,4096,256.5000,9,-31.8856,57,0
73,24.3157,32.1055,4096,256.5000,9,-31.8856,57,0
74,24.3157,32.1055,4096,256.5000,9,-31.8856,58,0
75,24.3157,32.1055,4096,256.5000,9,-31.8856,59,0
76,24.3157,32.1055,4096,256.5000,9,-31.8856,59,0
77,24.3157,32.1055,4096,256.5000,9,-31.8856,60,0
78,24.3157,32.1055,4096,256.5000,9,-31.8856,61,0
79,24.3157,32.1055,4096,256.5000,9,-31.8856,62,0
80,30.5417,31.8672,4096,242.1250,11,29.2534,63,0
81,30.5417,31.8672,4096,242.1250,11,29.2534,64,0
82,30.5417,31.8672,4096,242.1250,11,29.2534,65,0
83,30.5417,31.8672,4096,242.1250,11,29.2534,65,0
84,30.5417,31.8672,4096,242.1250,11,29.2534,65,0
85,30.5417,31.8672,4096,242.1250,11,29.2534,66,0
86,30.5417,31.8672,4096,242.1250,11,29.2534,67,0
87,30.5417,31.8672,4096,242.1250,11,29.2534,68,0
88,30.5417,31.8672,4096,242.1250,11,29.2534,69,0
89,30.5417,31.8672,4096,242.1250,11,29.2534,70,0
90,30.5417,31.8672,4096,242.1250,11,29.2534,70,0
91,30.5417,31.8672,4096,242.1250,11,29.2534,71,0
92,30.5417,31.8672,4096,242.1250,11,29.2534,72,0
93,30.5417,31.8672,4096,242.1250,11,29.2534,73,0
94,30.5417,31.8672,4096,242.1250,11,29.2534,74,0
95,30.5417,31.8672,4096,242.1250,11,29.2534,75,0
96,30.5417,31.8672,4096,242.1250,11,29.2534,75,0
97,30.5417,31.8672,4096,242.1250,11,29.2534,76,0
98,30.5417,31.8672,4096,242.1250,11,29.2534,77,0
99,30.5417,31.8672,4096,242.1250,11,29.2534,78,0
100,30.5417,31.8672,4096,242.1250,11,29.2534,79,0
101,30.5417,31.8672,4096,242.1250,11,29.2534,80,0
102,30.5417,31.8672,4096,242.1250,11,29.2534,81,0
103,30.5417,31.8672,4096,242.1250,11,29.2534,81,0
104,30.5417,31.8672,4096,242.1250,11,29.2534,82,0
105,31.8716,32.2695,4096,254.3750,12,41.3682,83,0
106,31.8716,32.2695,4096,254.3750,12,41.3682,84,0
107,31.8716,32.2695,4096,254.3750,12,41.3682,85,0
108,31.8716,32.2695,4096,254.3750,12,41.3682,86,0
109,31.8716,32.2695,4096,254.3750,12,41.3682,87,0
110,31.8716,32.2695,4096,254.3750,12,41.3682,88,0
111,31.7969,32.0117,4096,271.1250,12,41.7489,89,0
112,31.7969,32.0117,4096,271.1250,12,41.7489,90,0
113,31.7969,32.0117,4096,271.1250,12,41.7489,91,0
114,31.7969,32.0117,4096,271.1250,12,41.7489,91,0
115,31.7969,32.0117,4096,271.1250,12,41.7489,91,0
116,31.7969,32.0117,4096,271.1250,12,41.7489,91,0
117,31.7969,32.0117,4096,271.1250,12,41.7489,92,0
118,31.7969,32.0117,4096,271.1250,12,41.7489,93,0
119,31.7969,32.0117,4096,271.1250,12,41.7489,94,0
120,31.7969,32.0117,4096,271.1250,12,41.7489,95,0
121,31.7969,32.0117,4096,271.1250,12,41.7489,96,0
122,31.7969,32.0117,4096,271.1250,12,41.7489,96,0
123,31.7969,32.0117,4096,271.1250,12,41.7489,97,0
124,31.7969,32.0117,4096,271.1250,12,41.7489,97,0
125,31.7969,32.0117,4096,271.1250,12,41.7489,98,0
126,31.7969,32.0117,4096,271.1250,12,41.7489,99,0
127,31.7969,32.0117,4096,271.1250,12,41.7489,100,0
128,31.7969,32.0117,4096,271.1250,11,42.2489,101,0
129,31.7969,32.0117,4096,271.1250,11,42.2489,102,0
130,31.7969,32.0117,4096,271.1250,11,42.2489,102,0
131,31.7969,32.0117,4096,271.1250,11,42.2489,103,0
132,31.7969,32.0117,4096,271.1250,11,42.2489,104,0
133,31.7969,32.0117,4096,271.1250,11,42.2489,104,0
134,31.7969,32.0117,4096,271.1250,11,42.2489,105,0
135,31.7969,32.0117,4096,271.1250,11,42.2489,105,0
136,31.7969,32.0117,4096,271.1250,11,42.2489,106,0
137,31.7969,32.0117,4096,271.1250,11,42.2489,106,0
138,31.7969,32.0117,4096,271.1250,11,42.2489,106,0
139,31.7969,32.0117,4096,271.1250,11,42.2489,106,0
140,31.7969,32.0117,4096,271.1250,11,42.2489,107,0
141,31.7969,32.0117,4096,271.1250,11,42.2489,108,0
142,31.7969,32.0117,4096,271.1250,11,42.2489,109,0
143,31.7969,32.0117,4096,271.1250,11,42.2489,109,0
144,31.7969,32.0117,4096,271.1250,11,42.2489,110,0
145,31.7969,32.0117,4096,271.1250,11,42.2489,110,0
146,31.7969,32.0117,4096,271.1250,11,42.2489,110,0
147,31.7969,32.0117,4096,271.1250,11,42.2489,111,0
148,31.7969,32.0117,4096,271.1250,11,42.2489,112,0
149,31.7969,32.0117,4096,271.1250,11,42.2489,113,0
150,31.7969,32.0117,4096,271.1250,11,42.2489,114,0
151,31.7969,32.0117,4096,271.1250,11,42.2489,115,0
152,31.7969,32.0117,4096,271.1250,11,42.2489,116,0
153,31.7969,32.0117,4096,271.1250,11,42.2489,117,0
154,31.7969,32.0117,4096,271.1250,11,42.2489,118,0
155,31.7969,32.0117,4096,271.1250,11,42.2489,119,0
156,31.7969,32.0117,4096,271.1250,11,42.2489,119,0
157,31.7969,32.0117,4096,271.1250,11,42.2489,119,0
158,31.7969,32.0117,4096,271.1250,11,42.2489,120,0
159,31.7969,32.0117,4096,271.1250,11,42.2489,120,0
160,31.7969,32.0117,4096,271.1250,11,42.2489,121,0
161,31.7969,32.0117,4096,271.1250,11,42.2489,121,0
162,31.7969,32.0117,4096,271.1250,11,42.2489,121,0
163,31.7969,32.0117,4096,271.1250,11,42.2489,121,0
164,31.7969,32.0117,4096,271.1250,11,42.2489,122,0
165,31.7969,32.0117,4096,271.1250,11,42.2489,123,0
166,31.7969,32.0117,4096,271.1250,11,42.2489,123,0
167,31.7969,32.0117,4096,271.1250,11,42.2489,124,0
168,31.7969,32.0117,4096,271.1250,10,42.7489,125,0
169,31.7969,32.0117,4096,271.1250,10,42.7489,125,0
170,31.7969,32.0117,4096,271.1250,10,42.7489,126,0
171,31.7969,32.0117,4096,271.1250,10,42.7489,126,0
172,31.7969,32.0117,4096,271.1250,10,42.7489,126,0
173,31.7969,32.0117,4096,271.1250,10,42.7489,126,0
174,31.7969,32.0117,4096,271.1250,10,42.7489,127,0
175,31.7969,32.0117,4096,271.1250,10,42.7489,128,0
176,31.7969,32.0117,4096,271.1250,10,42.7489,129,0
177,31.7969,32.0117,4096,271.1250,10,42.7489,129,0
178,31.7969,32.0117,4096,271.1250,10,42.7489,129,0
179,31.7969,32.0117,4096,271.1250,10,42.7489,130,0
180,31.7969,32.0117,4096,271.1250,10,42.7489,131,0
181,31.7969,32.0117,4096,271.1250,10,42.7489,132,0
182,31.7969,32.0117,4096,271.1250,10,42.7489,133,0
183,31.7969,32.0117,4096,271.1250,10,42.7489,134,0
184,31.7969,32.0117,4096,271.1250,10,42.7489,135,0
185,31.7969,32.0117,4096,271.1250,10,42.7489,136,0
186,31.7969,32.0117,4096,271.1250,10,42.7489,137,0
187,31.7969,32.0117,4096,271.1250,10,42.7489,138,0
188,31.7969,32.0117,4096,271.1250,10,42.7489,139,0
189,31.7969,32.0117,4096,271.1250,10,42.7489,139,0
190,31.7969,32.0117,4096,271.1250,10,42.7489,140,0
191,31.7969,32.0117,4096,271.1250,10,42.7489,141,0
192,31.7969,32.0117,4096,271.1250,10,42.7489,141,0
193,31.7969,32.0117,4096,271.1250,10,42.7489,141,0
194,31.7969,32.0117,4096,271.1250,10,42.7489,142,0
195,31.7969,32.0117,4096,271.1250,10,42.7489,142,0
196,31.7969,32.0117,4096,271.1250,10,42.7489,142,0
197,31.7969,32.0117,4096,271.1250,10,42.7489,143,0
198,31.7969,32.0117,4096,271.1250,10,42.7489,144,0
199,31.7969,32.0117,4096,271.1250,10,42.7489,145,0
200,31.7969,32.0117,4096,271.1250,10,42.7489,145,0
201,31.7969,32.0117,4096,271.1250,10,42.7489,146,0
202,31.7969,32.0117,4096,271.1250,10,42.7489,147,0
203,31.7969,32.0117,4096,271.1250,10,42.7489,148,0
204,31.7969,32.0117,4096,271.1250,10,42.7489,149,0
205,31.7969,32.0117,4096,271.1250,10,42.7489,149,0
206,31.7969,32.0117,4096,271.1250,10,42.7489,149,0
207,31.7969,32.0117,4096,271.1250,10,42.7489,150,0
208,31.7969,32.0117,4096,271.1250,10,42.7489,151,0
209,31.7969,32.0117,4096,271.1250,10,42.7489,151,0
210,31.7969,32.0117,4096,271.1250,10,42.7489,152,0
211,31.7969,32.0117,4096,271.1250,10,42.7489,153,0
212,31.7969,32.0117,4096,271.1250,10,42.7489,154,0
213,31.7969,32.0117,4096,271.1250,10,42.7489,155,0
214,31.7969,32.0117,4096,271.1250,10,42.7489,155,0
215,31.7969,32.0117,4096,271.1250,9,43.2489,156,0
216,31.7969,32.0117,4096,271.1250,9,43.2489,157,0
217,31.7969,32.0117,4096,271.1250,9,43.2489,158,0
218,31.7969,32.0117,4096,271.1250,9,43.2489,159,0
219,31.7969,32.0117,4096,271.1250,9,43.2489,160,0
220,31.7969,32.0117,4096,271.1250,9,43.2489,160,0
221,31.7969,32.0117,4096,271.1250,9,43.2489,161,0
222,31.7969,32.0117,4096,271.1250,9,43.2489,161,0
223,31.7969,32.0117,4096,271.1250,9,43.2489,162,0
224,31.7969,32.0117,4096,271.1250,9,43.2489,162,0
225,31.7969,32.0117,4096,271.1250,9,43.2489,162,0
226,31.7969,32.0117,4096,271.1250,9,43.2489,163,0
227,31.7969,32.0117,4096,271.1250,9,43.2489,163,0
228,31.7969,32.0117,4096,271.1250,9,43.2489,164,0
229,31.7969,32.0117,4096,271.1250,9,43.2489,164,0
230,31.7969,32.0117,4096,271.1250,9,43.2489,165,0
231,31.7969,32.0117,4096,271.1250,9,43.2489,165,0
232,31.7969,32.0117,4096,271.1250,9,43.2489,166,0
233,31.7969,32.0117,4096,271.1250,9,43.2489,166,0
234,31.7969,32.0117,4096,271.1250,9,43.2489,167,0
235,31.7969,32.0117,4096,271.1250,9,43.2489,168,0
236,31.7969,32.0117,4096,271.1250,9,43.2489,168,0
237,31.7969,32.0117,4096,271.1250,9,43.2489,168,0
238,31.7969,32.0117,4096,271.1250,9,43.2489,168,0
239,31.7969,32.0117,4096,271.1250,9,43.2489,168,0
240,31.7969,32.0117,4096,271.1250,9,43.2489,169,0
241,31.7969,32.0117,4096,271.1250,9,43.2489,170,0
242,31.8850,32.0664,4096,228.7500,10,43.5181,171,0
243,31.8850,32.0664,4096,228.7500,10,43.5181,172,0
244,31.8850,32.0664,4096,228.7500,10,43.5181,173,0
245,31.8850,32.0664,4096,228.7500,10,43.5181,174,0
246,31.8850,32.0664,4096,228.7500,10,43.5181,175,0
247,31.8850,32.0664,4096,228.7500,10,43.5181,176,0
248,31.8850,32.0664,4096,228.7500,10,43.5181,177,0
249,31.8850,32.0664,4096,228.7500,10,43.5181,177,0
250,31.8850,32.0664,4096,228.7500,10,43.5181,178,0
251,31.8850,32.0664,4096,228.7500,10,43.5181,179,0
252,31.8850,32.0664,4096,228.7500,10,43.5181,179,0
253,31.8850,32.0664,4096,228.7500,10,43.5181,179,0
254,31.8850,32.0664,4096,228.7500,10,43.5181,179,0
255,31.8850,32.0664,4096,228.7500,10,43.5181,180,0
256,31.8850,32.0664,4096,228.7500,10,43.5181,180,0
257,31.8850,32.0664,4096,228.7500,10,43.5181,181,0
258,31.8850,32.0664,4096,228.7500,10,43.5181,182,0
259,31.8850,32.0664,4096,228.7500,10,43.5181,183,0
260,31.8850,32.0664,4096,228.7500,10,43.5181,183,0
261,31.8850,32.0664,4096,228.7500,10,43.5181,184,0
262,31.8850,32.0664,4096,228.7500,10,43.5181,184,0
263,31.8850,32.0664,4096,228.7500,10,43.5181,184,0
264,31.8850,32.0664,4096,228.7500,10,43.5181,184,0
265,31.8850,32.0664,4096,228.7500,10,43.5181,185,0
266,31.8850,32.0664,4096,228.7500,10,43.5181,185,0
267,31.8850,32.0664,4096,228.7500,10,43.5181,186,0
268,31.8850,32.0664,4096,228.7500,10,43.5181,186,0
269,31.8850,32.0664,4096,228.7500,10,43.5181,187,0
270,31.8850,32.0664,4096,228.7500,10,43.5181,187,0
271,31.8850,32.0664,4096,228.7500,10,43.5181,187,0
272,31.8850,32.0664,4096,228.7500,10,43.5181,188,0
273,31.8850,32.0664,4096,228.7500,10,43.5181,188,0
274,31.8850,32.0664,4096,228.7500,10,43.5181,189,0
275,31.8850,32.0664,4096,228.7500,10,43.5181,190,0
276,31.8850,32.0664,4096,228.7500,10,43.5181,190,0
277,31.8850,32.0664,4096,228.7500,10,43.5181,191,0
278,31.8850,32.0664,4096,228.7500,10,43.5181,192,0
279,31.8850,32.0664,4096,228.7500,10,43.5181,193,0
280,31.8850,32.0664,4096,228.7500,10,43.5181,194,0
281,31.7969,32.0117,4096,271.1250,8,43.7489,195,0
282,31.7969,32.0117,4096,271.1250,8,43.7489,195,0
283,31.7969,32.0117,4096,271.1250,8,43.7489,195,0
284,31.7969,32.0117,4096,271.1250,8,43.7489,196,0
285,31.7969,32.0117,4096,271.1250,8,43.7489,197,0
286,31.7969,32.0117,4096,271.1250,8,43.7489,198,0
287,31.7969,32.0117,4096,271.1250,8,43.7489,198,0
288,31.7969,32.0117,4096,271.1250,8,43.7489,199,0
289,31.7969,32.0117,4096,271.1250,8,43.7489,200,0
290,31.7969,32.0117,4096,271.1250,8,43.7489,201,0
291,31.7969,32.0117,4096,271.1250,8,43.7489,202,0
292,31.7969,32.0117,4096,271.1250,8,43.7489,202,0
293,31.7969,32.0117,4096,271.1250,8,43.7489,202,0
294,31.7969,32.0117,4096,271.1250,8,43.7489,202,0
295,31.8850,32.0664,4096,228.7500,9,44.0181,203,0
296,31.8850,32.0664,4096,228.7500,9,44.0181,204,0
297,31.8850,32.0664,4096,228.7500,9,44.0181,205,0
298,31.8850,32.0664,4096,228.7500,9,44.0181,206,0
299,31.8850,32.0664,4096,228.7500,9,44.0181,207,0
300,31.8850,32.0664,4096,228.7500,9,44.0181,207,0
301,31.8850,32.0664,4096,228.7500,9,44.0181,208,0
302,31.8850,32.0664,4096,228.7500,9,44.0181,208,0
303,31.8850,32.0664,4096,228.7500,9,44.0181,208,0
304,31.8850,32.0664,4096,228.7500,9,44.0181,208,0
305,31.8850,32.0664,4096,228.7500,9,44.0181,209,0
306,31.8850,32.0664,4096,228.7500,9,44.0181,209,0
307,31.8850,32.0664,4096,228.7500,9,44.0181,210,0
308,31.8850,32.0664,4096,228.7500,9,44.0181,210,0
309,31.8850,32.0664,4096,228.7500,9,44.0181,210,0
310,31.8850,32.0664,4096,228.7500,9,44.0181,211,0
311,31.8850,32.0664,4096,228.7500,9,44.0181,212,0
312,31.8850,32.0664,4096,228.7500,9,44.0181,212,0
313,31.8850,32.0664,4096,228.7500,9,44.0181,213,0
314,31.8850,32.0664,4096,228.7500,9,44.0181,213,0
315,31.8850,32.0664,4096,228.7500,9,44.0181,214,0
316,31.8850,32.0664,4096,228.7500,9,44.0181,215,0
317,31.8850,32.0664,4096,228.7500,9,44.0181,215,0
318,31.8850,32.0664,4096,228.7500,9,44.0181,215,0
319,31.8850,32.0664,4096,228.7500,9,44.0181,216,0
320,31.8850,32.0664,4096,228.7500,9,44.0181,217,0
321,31.8850,32.0664,4096,228.7500,9,44.0181,217,0
322,31.8850,32.0664,4096,228.7500,9,44.0181,218,0
323,31.8850,32.0664,4096,228.7500,9,44.0181,219,0
324,31.8850,32.0664,4096,228.7500,9,44.0181,219,0
325,31.8850,32.0664,4096,228.7500,9,44.0181,220,0
326,31.8850,32.0664,4096,228.7500,9,44.0181,221,0
327,31.8850,32.0664,4096,228.7500,9,44.0181,221,0
328,31.8850,32.0664,4096,228.7500,9,44.0181,221,0
329,31.8850,32.0664,4096,228.7500,9,44.0181,221,0
330,31.8850,32.0664,4096,228.7500,9,44.0181,221,0
331,31.8850,32.0664,4096,228.7500,9,44.0181,222,0
332,31.8850,32.0664,4096,228.7500,9,44.0181,223,0
333,31.8850,32.0664,4096,228.7500,9,44.0181,223,0
334,31.8850,32.0664,4096,228.7500,9,44.0181,224,0
335,31.8850,32.0664,4096,228.7500,9,44.0181,224,0
336,31.8850,32.0664,4096,228.7500,9,44.0181,224,0
337,31.8850,32.0664,4096,228.7500,9,44.0181,224,0
338,31.8850,32.0664,4096,228.7500,9,44.0181,225,0
339,31.8850,32.0664,4096,228.7500,9,44.0181,226,0
340,31.8850,32.0664,4096,228.7500,9,44.0181,227,0
341,31.8850,32.0664,4096,228.7500,9,44.0181,228,0
342,31.8850,32.0664,4096,228.7500,9,44.0181,229,0
343,31.8850,32.0664,4096,228.7500,9,44.0181,230,0
344,31.8850,32.0664,4096,228.7500,9,44.0181,230,0
345,31.8850,32.0664,4096,228.7500,9,44.0181,231,0
346,31.8850,32.0664,4096,228.7500,9,44.0181,232,0
347,31.8850,32.0664,4096,228.7500,9,44.0181,232,0
348,31.8850,32.0664,4096,228.7500,9,44.0181,232,0
349,31.8850,32.0664,4096,228.7500,9,44.0181,233,0
350,31.8850,32.0664,4096,228.7500,9,44.0181,233,0
351,31.8850,32.0664,4096,228.7500,9,44.0181,234,0
352,31.8850,32.0664,4096,228.7500,9,44.0181,234,0
353,31.8850,32.0664,4096,228.7500,9,44.0181,235,0
354,31.8850,32.0664,4096,228.7500,9,44.0181,236,0
355,31.8850,32.0664,4096,228.7500,9,44.0181,237,0
356,31.8850,32.0664,4096,228.7500,9,44.0181,238,0
357,31.8850,32.0664,4096,228.7500,9,44.0181,239,0
358,31.8850,32.0664,4096,228.7500,9,44.0181,239,0
359,31.8850,32.0664,4096,228.7500,9,44.0181,240,0
360,31.8850,32.0664,4096,228.7500,9,44.0181,240,0
361,31.9543,32.1250,4096,261.5000,9,44.3535,241,0
362,31.9543,32.1250,4096,261.5000,8,44.8535,242,0
363,31.9543,32.1250,4096,261.5000,8,44.8535,242,0
364,31.9543,32.1250,4096,261.5000,8,44.8535,243,0
365,31.9543,32.1250,4096,261.5000,8,44.8535,243,0
366,31.9543,32.1250,4096,261.5000,8,44.8535,244,0
367,31.9543,32.1250,4096,261.5000,8,44.8535,244,0
368,31.9543,32.1250,4096,261.5000,8,44.8535,245,0
369,31.9543,32.1250,4096,261.5000,8,44.8535,246,0
370,31.9543,32.1250,4096,261.5000,8,44.8535,246,0
371,31.9543,32.1250,4096,261.5000,8,44.8535,247,0
372,31.9543,32.1250,4096,261.5000,8,44.8535,247,0
373,31.9543,32.1250,4096,261.5000,8,44.8535,247,0
374,31.9543,32.1250,4096,261.5000,8,44.8535,248,0
375,31.9543,32.1250,4096,261.5000,8,44.8535,249,0
376,31.9543,32.1250,4096,261.5000,8,44.8535,250,0
377,31.9543,32.1250,4096,261.5000,8,44.8535,251,0
378,31.9543,32.1250,4096,261.5000,8,44.8535,251,0
379,31.9543,32.1250,4096,261.5000,8,44.8535,252,0
380,31.9543,32.1250,4096,261.5000,8,44.8535,253,0
381,31.9543,32.1250,4096,261.5000,8,44.8535,254,0
382,31.9543,32.1250,4096,261.5000,8,44.8535,255,0
383,31.9543,32.1250,4096,261.5000,8,44.8535,256,0
384,31.9543,32.1250,4096,261.5000,8,44.8535,257,0
385,31.9543,32.1250,4096,261.5000,8,44.8535,258,0
386,31.9543,32.1250,4096,261.5000,8,44.8535,259,0
387,31.9543,32.1250,4096,261.5000,8,44.8535,259,0
388,31.9543,32.1250,4096,261.5000,8,44.8535,259,0
389,31.9543,32.1250,4096,261.5000,8,44.8535,260,0
390,31.9543,32.1250,4096,261.5000,8,44.8535,261,0
391,31.9543,32.1250,4096,261.5000,8,44.8535,261,0
392,31.9543,32.1250,4096,261.5000,8,44.8535,262,0
393,31.9543,32.1250,4096,261.5000,8,44.8535,263,0
394,31.9543,32.1250,4096,261.5000,8,44.8535,264,0
395,31.9543,32.1250,4096,261.5000,8,44.8535,264,0
396,31.9543,32.1250,4096,261.5000,8,44.8535,264,0
397,31.9543,32.1250,4096,261.5000,8,44.8535,265,0
398,31.9543,32.1250,4096,261.5000,8,44.8535,266,0
399,31.9543,32.1250,4096,261.5000,8,44.8535,266,0
400,31.9543,32.1250,4096,261.5000,8,44.8535,266,0
401,31.9543,32.1250,4096,261.5000,8,44.8535,266,0
402,31.9543,32.1250,4096,261.5000,8,44.8535,267,0
403,31.9543,32.1250,4096,261.5000,8,44.8535,267,0
404,31.9543,32.1250,4096,261.5000,8,44.8535,268,0
405,31.9543,32.1250,4096,261.5000,8,44.8535,268,0
406,31.9543,32.1250,4096,261.5000,8,44.8535,268,0
407,31.9543,32.1250,4096,261.5000,8,44.8535,268,0
408,31.9543,32.1250,4096,261.5000,8,44.8535,269,0
409,31.9543,32.1250,4096,261.5000,8,44.8535,269,0
410,31.9543,32.1250,4096,261.5000,8,44.8535,269,0
411,31.9543,32.1250,4096,261.5000,8,44.8535,270,0
412,31.9543,32.1250,4096,261.5000,8,44.8535,271,0
413,31.9543,32.1250,4096,261.5000,8,44.8535,271,0
414,31.9543,32.1250,4096,261.5000,8,44.8535,272,0
415,31.9543,32.1250,4096,261.5000,8,44.8535,272,0
416,31.9543,32.1250,4096,261.5000,8,44.8535,273,0
417,31.9543,32.1250,4096,261.5000,8,44.8535,273,0
418,31.9543,32.1250,4096,261.5000,8,44.8535,273,0
419,31.9543,32.1250,4096,261.5000,8,44.8535,273,0
420,31.9543,32.1250,4096,261.5000,8,44.8535,274,0
421,31.9543,32.1250,4096,261.5000,8,44.8535,275,0
422,31.9543,32.1250,4096,261.5000,8,44.8535,276,0
423,31.9543,32.1250,4096,261.5000,8,44.8535,276,0
424,31.9543,32.1250,4096,261.5000,8,44.8535,276,0
425,31.9543,32.1250,4096,261.5000,8,44.8535,276,0
426,31.9543,32.1250,4096,261.5000,8,44.8535,276,0
427,31.9543,32.1250,4096,261.5000,8,44.8535,276,0
428,31.9543,32.1250,4096,261.5000,8,44.8535,277,0
429,31.9543,32.1250,4096,261.5000,8,44.8535,278,0
430,31.9543,32.1250,4096,261.5000,8,44.8535,279,0
431,31.9543,32.1250,4096,261.5000,8,44.8535,280,0
432,31.9543,32.1250,4096,261.5000,8,44.8535,280,0
433,31.9543,32.1250,4096,261.5000,8,44.8535,280,0
434,31.9543,32.1250,4096,261.5000,8,44.8535,281,0
435,31.9543,32.1250,4096,261.5000,8,44.8535,282,0
436,31.9543,32.1250,4096,261.5000,8,44.8535,283,0
437,31.9543,32.1250,4096,261.5000,8,44.8535,283,0
438,31.9543,32.1250,4096,261.5000,8,44.8535,283,0
439,31.9543,32.1250,4096,261.5000,8,44.8535,283,0
440,31.9543,32.1250,4096,261.5000,8,44.8535,284,0
441,31.9543,32.1250,4096,261.5000,8,44.8535,284,0
442,31.9543,32.1250,4096,261.5000,8,44.8535,285,0
443,31.9543,32.1250,4096,261.5000,8,44.8535,286,0
444,31.9543,32.1250,4096,261.5000,8,44.8535,286,0
445,31.9543,32.1250,4096,261.5000,8,44.8535,287,0
