idx,op_id,op_name,dst,src1,src2,used_len
0,0,INIT_CUR,0,0,0,9
1,4,EVAL_CUR,0,0,0,9
2,5,ACCEPT_IF_BETTER,0,0,0,9
3,0,INIT_CUR,2,2,0,9
4,1,MUTATE_CUR,0,3,1,9
5,2,MUTATE_BEST_TO_CUR,2,2,2,9
6,9,REG_XOR,0,1,0,9
7,8,RAND_REG,2,0,1,9
8,3,CROSS_BEST_CUR,1,1,0,9
