idx,op_id,op_name,dst,src1,src2,used_len
0,5,ACCEPT_IF_BETTER,0,2,2,11
1,8,RAND_REG,3,1,3,11
2,3,CROSS_BEST_CUR,0,0,0,11
3,6,ACCEPT_SA,0,2,2,11
4,10,REG_SHR,1,0,0,11
5,4,EVAL_CUR,2,0,2,11
6,12,NOP,0,3,2,11
7,9,REG_XOR,2,2,2,11
8,10,REG_SHR,3,2,0,11
9,0,INIT_CUR,2,1,3,11
10,4,EVAL_CUR,3,1,0,11
