idx,op_id,op_name,dst,src1,src2
0,3,CROSS_META_BEST_CUR,0,1,3
1,10,REG_SHR,3,0,2
2,11,TEMP_DECAY,0,0,0
3,5,ACCEPT_META_IF_BETTER,2,0,1
4,6,ACCEPT_META_SA,1,3,1
5,12,CALL_META,0,2,3
6,4,EVAL_META_CUR,0,0,3
7,6,ACCEPT_META_SA,3,1,3
8,4,EVAL_META_CUR,0,0,2
9,12,CALL_META,2,3,0
10,11,TEMP_DECAY,0,3,1
11,3,CROSS_META_BEST_CUR,3,0,2
12,3,CROSS_META_BEST_CUR,0,2,3
