idx,op_id,op_name,dst,src1,src2,used_len
0,11,TEMP_DECAY,1,0,0,8
1,4,EVAL_CUR,0,3,3,8
2,5,ACCEPT_IF_BETTER,2,0,1,8
3,11,TEMP_DECAY,2,2,2,8
4,4,EVAL_CUR,0,2,2,8
5,12,NOP,0,1,0,8
6,2,MUTATE_BEST_TO_CUR,2,3,3,8
7,8,RAND_REG,1,3,0,8
