idx,op_id,op_name,dst,src1,src2
0,3,CROSS_META_BEST_CUR,1,2,1
1,3,CROSS_META_BEST_CUR,3,2,1
2,10,REG_SHR,3,1,1
3,5,ACCEPT_META_IF_BETTER,3,0,3
4,5,ACCEPT_META_IF_BETTER,1,0,0
5,10,REG_SHR,3,3,0
6,11,TEMP_DECAY,2,1,0
7,5,ACCEPT_META_IF_BETTER,1,0,0
