idx,op_id,op_name,dst,src1,src2,used_len
0,0,INIT_CUR,0,0,0,10
1,4,EVAL_CUR,0,0,0,10
2,5,ACCEPT_IF_BETTER,0,0,0,10
3,10,REG_SHR,2,2,1,10
4,12,NOP,2,0,2,10
5,11,TEMP_DECAY,0,3,0,10
6,5,ACCEPT_IF_BETTER,2,2,3,10
7,9,REG_XOR,3,1,2,10
8,7,RESET_CUR_TO_BEST,3,0,0,10
9,10,REG_SHR,1,0,3,10
