idx,op_id,op_name,dst,src1,src2
0,0,INIT_META_CUR,0,0,0
1,4,EVAL_META_CUR,0,0,0
2,5,ACCEPT_META_IF_BETTER,0,0,0
3,13,NOP,1,3,2
4,13,NOP,3,3,3
5,12,CALL_META,3,0,1
