idx,op_id,op_name,dst,src1,src2,used_len
0,4,EVAL_CUR,2,0,2,11
1,4,EVAL_CUR,0,1,0,11
2,5,ACCEPT_IF_BETTER,2,1,3,11
3,2,MUTATE_BEST_TO_CUR,3,1,0,11
4,8,RAND_REG,0,2,0,11
5,9,REG_XOR,2,1,1,11
6,9,REG_XOR,0,2,2,11
7,10,REG_SHR,2,3,0,11
8,11,TEMP_DECAY,2,3,1,11
9,10,REG_SHR,3,3,2,11
10,1,MUTATE_CUR,2,0,3,11
