idx,op_id,op_name,dst,src1,src2,used_len
0,0,INIT_CUR,0,0,0,14
1,4,EVAL_CUR,0,0,0,14
2,5,ACCEPT_IF_BETTER,0,0,0,14
3,10,REG_SHR,0,1,1,14
4,8,RAND_REG,3,2,0,14
5,5,ACCEPT_IF_BETTER,0,1,1,14
6,3,CROSS_BEST_CUR,2,0,0,14
7,10,REG_SHR,0,2,1,14
8,2,MUTATE_BEST_TO_CUR,1,1,1,14
9,10,REG_SHR,3,1,0,14
10,10,REG_SHR,0,1,0,14
11,4,EVAL_CUR,2,1,2,14
12,5,ACCEPT_IF_BETTER,1,2,2,14
13,5,ACCEPT_IF_BETTER,2,2,3,14
