idx,op_id,op_name,dst,src1,src2
0,0,INIT_MM_CUR,0,0,0
1,4,EVAL_MM_CUR,0,0,0
2,5,ACCEPT_MM_IF_BETTER,0,0,0
3,7,RESET_MM_CUR_TO_BEST,2,0,1
4,12,CALL_MM,2,3,2
5,4,EVAL_MM_CUR,2,1,0
6,9,REG_XOR,0,2,3
7,6,ACCEPT_MM_SA,1,3,3
8,13,NOP,2,2,2
9,10,REG_SHR,0,2,2
10,11,TEMP_DECAY,3,1,3
11,12,CALL_MM,3,2,3
