idx,op_id,op_name,dst,src1,src2
0,10,REG_SHR,0,3,1
1,4,EVAL_META_CUR,1,2,0
2,9,REG_XOR,3,0,1
3,5,ACCEPT_META_IF_BETTER,1,0,3
4,2,MUTATE_META_BEST_TO_CUR,1,2,2
5,11,TEMP_DECAY,2,3,1
