idx,op_id,op_name,dst,src1,src2,used_len
0,11,TEMP_DECAY,2,3,2,12
1,10,REG_SHR,2,1,2,12
2,1,MUTATE_CUR,3,3,3,12
3,4,EVAL_CUR,1,3,2,12
4,6,ACCEPT_SA,1,2,2,12
5,1,MUTATE_CUR,0,3,3,12
6,1,MUTATE_CUR,1,0,2,12
7,0,INIT_CUR,2,2,0,12
8,12,NOP,3,2,3,12
9,12,NOP,2,2,3,12
10,10,REG_SHR,1,1,0,12
11,3,CROSS_BEST_CUR,0,1,2,12
