idx,op_id,op_name,dst,src1,src2,used_len
0,0,INIT_CUR,0,0,0,15
1,4,EVAL_CUR,0,0,0,15
2,5,ACCEPT_IF_BETTER,0,0,0,15
3,8,RAND_REG,3,0,2,15
4,5,ACCEPT_IF_BETTER,1,3,3,15
5,1,MUTATE_CUR,3,1,1,15
6,12,NOP,1,3,0,15
7,5,ACCEPT_IF_BETTER,2,1,3,15
8,11,TEMP_DECAY,0,0,1,15
9,1,MUTATE_CUR,3,3,2,15
10,12,NOP,2,1,0,15
11,7,RESET_CUR_TO_BEST,1,1,2,15
12,11,TEMP_DECAY,2,2,2,15
13,4,EVAL_CUR,0,3,1,15
14,10,REG_SHR,1,1,3,15
