idx,op_id,op_name,dst,src1,src2
0,4,EVAL_META_CUR,3,2,3
1,4,EVAL_META_CUR,1,0,3
2,3,CROSS_META_BEST_CUR,3,2,2
3,0,INIT_META_CUR,2,3,2
4,12,NOP,0,1,0
5,4,EVAL_META_CUR,3,3,2
6,5,ACCEPT_META_IF_BETTER,2,3,2
7,10,REG_SHR,3,2,2
8,5,ACCEPT_META_IF_BETTER,0,0,3
9,2,MUTATE_META_BEST_TO_CUR,2,3,2
10,8,RAND_REG,0,3,2
11,6,ACCEPT_META_SA,2,2,0
12,5,ACCEPT_META_IF_BETTER,0,1,1
13,9,REG_XOR,0,2,3
