idx,op_id,op_name,dst,src1,src2
0,5,ACCEPT_META_IF_BETTER,3,0,3
1,3,CROSS_META_BEST_CUR,3,2,3
2,7,RESET_META_CUR_TO_BEST,2,2,0
3,11,TEMP_DECAY,2,3,2
4,10,REG_SHR,2,0,1
5,10,REG_SHR,0,1,1
6,12,CALL_META,0,0,2
7,10,REG_SHR,0,0,3
8,11,TEMP_DECAY,3,3,0
9,0,INIT_META_CUR,2,0,2
10,12,CALL_META,2,0,3
11,4,EVAL_META_CUR,0,3,1
12,11,TEMP_DECAY,3,1,0
13,5,ACCEPT_META_IF_BETTER,3,3,2
14,3,CROSS_META_BEST_CUR,2,2,3
