idx,op_id,op_name,dst,src1,src2,used_len
0,3,CROSS_BEST_CUR,0,3,1,14
1,1,MUTATE_CUR,1,1,0,14
2,4,EVAL_CUR,0,1,0,14
3,5,ACCEPT_IF_BETTER,3,1,0,14
4,5,ACCEPT_IF_BETTER,1,1,3,14
5,6,ACCEPT_SA,2,0,3,14
6,11,TEMP_DECAY,0,3,3,14
7,7,RESET_CUR_TO_BEST,3,1,0,14
8,12,NOP,2,3,2,14
9,12,NOP,3,2,2,14
10,6,ACCEPT_SA,1,3,2,14
11,3,CROSS_BEST_CUR,0,0,3,14
12,12,NOP,1,2,3,14
13,1,MUTATE_CUR,0,0,1,14
