idx,op_id,op_name,dst,src1,src2
0,0,INIT_META_CUR,0,0,0
1,4,EVAL_META_CUR,0,0,0
2,5,ACCEPT_META_IF_BETTER,0,0,0
3,8,RAND_REG,2,3,0
4,6,ACCEPT_META_SA,2,0,2
5,7,RESET_META_CUR_TO_BEST,0,1,1
6,2,MUTATE_META_BEST_TO_CUR,1,0,2
7,12,CALL_META,3,1,2
8,5,ACCEPT_META_IF_BETTER,1,0,1
9,1,MUTATE_META_CUR,2,2,2
