idx,op_id,op_name,dst,src1,src2,used_len
0,4,EVAL_CUR,0,0,1,10
1,11,TEMP_DECAY,3,2,3,10
2,9,REG_XOR,0,2,3,10
3,6,ACCEPT_SA,1,1,1,10
4,12,NOP,0,0,3,10
5,7,RESET_CUR_TO_BEST,0,1,0,10
6,5,ACCEPT_IF_BETTER,1,3,1,10
7,12,NOP,0,2,1,10
8,2,MUTATE_BEST_TO_CUR,1,3,1,10
9,5,ACCEPT_IF_BETTER,2,1,3,10
