iter,candidate_fit,best_fit,accepted,len
147,47.4433,46.4414,1,13
148,47.4379,47.4379,0,12
149,47.7266,46.8035,1,14
150,43.8425,43.8425,0,14
151,0.0000,47.4764,0,14
152,47.0401,47.4172,0,14
153,47.0409,47.4105,0,14
154,47.2210,47.2210,0,14
155,46.3806,46.7788,0,13
156,47.4804,47.5807,0,15
157,43.0609,41.2883,1,15
158,47.3573,46.4367,1,15
159,47.5585,47.5585,0,15
160,47.2708,47.5920,0,15
161,47.4100,43.2778,1,15
162,47.0441,47.1361,0,15
163,46.2762,46.2762,0,15
164,42.7688,42.7688,0,16
165,46.3017,46.3017,0,15
166,47.6420,47.1794,1,15
167,46.0336,46.0336,0,14
168,47.2979,47.2979,0,15
169,46.8205,46.8205,0,15
170,47.7739,47.2947,1,15
171,47.3445,45.8390,1,15
172,47.5030,46.3312,1,16
173,-10802.0625,47.3312,0,16
174,47.2096,47.2096,0,16
175,42.5582,42.5582,0,15
176,28.7375,43.1700,0,15
177,47.4360,47.4360,0,15
178,45.1835,47.4207,0,15
179,-9561.6309,32.7564,0,16
180,47.1550,43.0216,1,16
181,47.4555,47.4555,0,15
182,47.2606,47.2606,0,15
183,44.6739,44.6739,0,16
184,47.6830,47.6830,0,15
185,47.3856,47.3856,0,15
186,47.6980,41.9398,1,16
187,45.9577,45.9577,0,15
188,47.3777,47.3777,0,16
189,41.5004,35.0408,1,16
190,47.4913,42.7742,1,16
191,39.1750,44.3936,0,16
192,47.1716,40.9273,1,16
193,47.2282,40.3344,1,16
194,43.8243,47.5161,0,15
195,45.8369,45.8369,0,16
196,42.5379,44.1080,0,16
197,42.8151,42.8151,0,16
198,46.9229,47.3190,0,16
199,41.9062,47.6418,0,16
200,-9474.0615,47.6521,0,16
201,44.2694,44.2694,0,15
202,47.5060,47.5060,0,15
203,47.0187,47.5358,0,15
204,45.3135,45.3135,0,15
205,42.7814,47.3196,0,16
206,37.8930,37.8930,0,16
207,47.1948,47.1948,0,15
208,47.4273,47.1705,1,16
209,45.8663,39.9498,1,16
210,47.3263,47.3263,0,15
211,40.5646,46.4801,0,16
212,46.7469,42.8809,1,15
213,-10825.4375,47.2111,0,15
214,43.0860,43.0860,0,14
215,46.9550,47.1268,0,16
216,46.6761,45.4518,1,15
217,45.3376,43.3060,1,15
218,-1297.8404,-1297.8404,0,14
219,47.6390,46.5218,1,15
220,47.0825,45.9481,1,15
221,45.9919,45.9919,0,16
222,47.5148,47.5148,0,16
223,46.2204,46.2204,0,15
224,-6875.4124,47.5946,0,15
225,-10811.5625,45.7352,0,14
226,45.4887,47.3392,0,15
227,44.3993,47.2932,0,15
228,47.5142,47.2936,1,15
229,44.8020,44.8020,0,15
230,42.7015,45.2875,0,15
231,38.2466,38.2466,0,15
232,43.1053,31.3756,1,15
233,42.2424,44.7800,0,15
234,47.3141,47.3141,0,15
235,46.4512,46.4512,0,15
236,47.3377,47.3377,0,15
237,47.4428,47.4428,0,15
238,42.5470,42.5470,0,15
239,47.5554,47.6284,0,15
240,-1307.0237,47.2065,0,14
241,45.9272,45.9272,0,15
242,47.0239,46.9474,1,15
243,47.5581,47.5581,0,15
244,40.6845,43.8021,0,15
245,-6824.2794,47.3881,0,15
246,-9504.1199,43.7725,0,15
247,46.7064,46.7064,0,15
248,47.2778,43.0226,1,15
249,47.2579,45.9271,1,15
250,47.4727,47.5623,0,16
251,47.5984,46.4065,1,14
252,-6949.5715,44.0959,0,14
253,47.5448,45.8753,1,14
254,43.2591,47.1868,0,15
255,42.1330,42.1330,0,15
256,47.2294,47.2294,0,15
257,47.2863,47.2863,0,14
258,37.1164,47.1265,0,15
259,47.3753,47.3753,0,15
260,-9457.5163,46.9327,0,14
261,45.1573,47.1586,0,14
262,47.7230,40.4500,1,14
263,46.6560,46.4088,1,15
264,47.5764,47.5764,0,15
265,47.4932,47.4932,0,16
266,40.8925,40.8925,0,15
267,-8228.5022,47.6131,0,15
268,47.4029,45.2547,1,15
269,47.6350,45.8995,1,15
270,47.1192,47.1192,0,14
271,-9423.2807,42.3353,0,15
272,-6871.7943,41.2541,0,15
273,42.7503,30.3937,1,14
274,46.6449,47.4891,0,13
275,43.2920,43.2920,0,13
276,43.6839,43.6839,0,13
277,47.2778,46.9918,1,15
278,42.2791,42.2791,0,15
279,41.5976,41.5976,0,15
280,47.5971,47.2961,1,14
281,42.9411,46.7051,0,14
282,44.1909,43.5217,1,14
283,47.6441,46.0040,1,14
284,46.7152,46.1241,1,14
285,47.5258,47.5258,0,14
286,-10793.6875,47.3023,0,14
287,47.7773,47.5782,1,14
288,47.6708,42.0995,1,13
289,47.6035,47.6035,0,14
290,41.8844,46.9301,0,14
291,28.0135,44.4744,0,13
292,47.6643,47.6561,1,13
293,47.1919,47.1919,0,13
294,-9503.3441,45.4050,0,13
295,47.0707,47.0707,0,14
296,-10805.6250,47.1055,0,13
297,47.3594,47.3594,0,12
298,47.5131,47.5074,1,12
299,47.1920,47.5913,0,12
300,41.1318,47.5119,0,13
301,-6868.3402,44.0894,0,12
302,47.3749,47.3749,0,11
303,47.5858,47.5858,0,13
304,-9497.7499,47.0018,0,11
305,47.4525,47.5522,0,12
306,47.2798,47.3912,0,13
307,47.4565,47.4565,0,13
308,46.4687,45.9253,1,12
309,-6846.9735,47.2858,0,11
310,29.3093,47.3499,0,11
311,47.5246,47.2807,1,12
312,40.7099,40.7099,0,11
313,47.4676,47.2917,1,12
314,47.4346,47.4346,0,13
315,47.1718,47.3238,0,11
316,46.9520,46.9520,0,12
317,47.5978,47.5978,0,13
318,23.5384,47.5269,0,12
319,34.8073,47.1607,0,12
320,47.4140,47.4894,0,11
321,47.5653,47.5653,0,12
322,41.1562,47.2970,0,12
323,46.9712,46.9712,0,12
324,47.3215,47.0435,1,12
325,47.5839,47.5839,0,11
326,45.6641,45.6641,0,12
327,47.1492,46.8489,1,11
328,44.4080,44.4080,0,11
329,39.4971,46.2960,0,11
330,47.0246,47.4777,0,11
331,42.8027,47.6184,0,11
332,44.9895,44.9895,0,10
333,42.0573,42.0573,0,11
334,45.8481,45.8481,0,11
335,46.2816,46.2816,0,12
336,46.1534,46.1534,0,11
337,47.5545,47.5545,0,10
338,47.5741,47.6869,0,11
339,0.0000,46.3154,0,11
340,47.5668,47.5668,0,11
341,47.5323,41.6674,1,12
342,39.9897,47.5300,0,12
343,47.7498,47.4198,1,12
344,47.4933,47.6271,0,12
345,47.6364,40.0759,1,12
346,47.6162,47.6162,0,12
347,47.5377,47.5377,0,13
348,45.8971,45.8971,0,12
349,47.5616,47.5185,1,12
350,46.2582,47.5589,0,12
351,46.3469,46.3469,0,13
352,46.6908,46.6908,0,11
353,46.8744,46.8744,0,13
354,-8144.1039,34.3126,0,12
355,47.1423,41.9099,1,11
356,47.2557,47.2557,0,10
357,47.3220,47.3220,0,11
358,42.3125,40.8863,1,11
359,47.3385,47.3385,0,12
360,-10806.5000,47.5176,0,10
361,-9477.1872,44.5879,0,11
362,47.4975,47.4975,0,12
363,47.4744,47.4744,0,11
364,45.5886,47.5380,0,11
365,47.5691,47.5691,0,12
366,47.3742,47.3742,0,10
367,-8126.5575,47.1611,0,11
368,47.7528,47.4805,1,11
369,42.2722,47.3210,0,11
370,47.3788,46.8018,1,10
371,47.5516,47.0973,1,10
372,45.0056,45.0056,0,11
373,47.3939,47.3939,0,11
374,-10778.8750,47.2106,0,10
375,-9475.2229,46.4666,0,10
376,47.1607,47.2921,0,10
377,47.3325,47.3325,0,11
378,46.4918,46.4918,0,9
379,0.0000,47.4103,0,10
380,-9513.3820,47.0913,0,10
381,-9464.3317,47.6229,0,10
382,-9521.1489,47.6395,0,10
383,-6827.6374,47.1026,0,10
384,47.1938,47.1938,0,11
385,0.0000,47.4872,0,10
386,0.0000,37.1390,0,9
387,-9420.6709,43.1448,0,10
388,47.3833,46.8587,1,10
389,47.5780,47.6298,0,11
390,47.4705,47.4705,0,10
391,45.6670,45.6670,0,9
392,0.0000,47.0150,0,10
393,47.1309,47.1309,0,11
394,47.2975,47.2975,0,10
395,29.1000,29.1000,0,11
396,47.4897,47.4897,0,11
397,45.9877,45.3923,1,10
398,-9476.4152,47.3797,0,10
399,47.4490,47.4490,0,9
