idx,op_id,op_name,dst,src1,src2,used_len
0,4,EVAL_CUR,2,3,3,10
1,11,TEMP_DECAY,1,2,1,10
2,6,ACCEPT_SA,3,1,0,10
3,11,TEMP_DECAY,3,0,0,10
4,4,EVAL_CUR,1,1,2,10
5,10,REG_SHR,0,2,3,10
6,9,REG_XOR,2,2,0,10
7,11,TEMP_DECAY,3,0,0,10
8,1,MUTATE_CUR,2,1,1,10
9,3,CROSS_BEST_CUR,1,1,0,10
