idx,op_id,op_name,dst,src1,src2
0,4,EVAL_META_CUR,3,3,1
1,8,RAND_REG,2,1,0
2,8,RAND_REG,2,2,2
3,2,MUTATE_META_BEST_TO_CUR,3,0,3
4,11,TEMP_DECAY,2,3,1
5,0,INIT_META_CUR,2,3,2
6,4,EVAL_META_CUR,2,3,2
7,5,ACCEPT_META_IF_BETTER,3,0,1
8,8,RAND_REG,3,3,2
9,5,ACCEPT_META_IF_BETTER,1,0,1
10,4,EVAL_META_CUR,3,2,2
11,2,MUTATE_META_BEST_TO_CUR,3,1,0
12,5,ACCEPT_META_IF_BETTER,0,2,1
