idx,op_id,op_name,dst,src1,src2,used_len
0,5,ACCEPT_IF_BETTER,3,0,3,10
1,12,NOP,2,2,0,10
2,4,EVAL_CUR,0,1,1,10
3,10,REG_SHR,0,3,1,10
4,9,REG_XOR,1,2,1,10
5,3,CROSS_BEST_CUR,2,2,0,10
6,9,REG_XOR,0,0,2,10
7,4,EVAL_CUR,2,1,2,10
8,6,ACCEPT_SA,2,0,3,10
9,0,INIT_CUR,2,3,1,10
