outer_iter,mode,seed,sa_steps,max_prog_len,local_best_iter,local_avalanche,local_balance,local_period,local_chisq,local_composite,best_avalanche,best_balance,best_period,best_chisq,best_composite,best_len,best_hash,accepted,evaluated,elapsed_ms
43,mul_free,0xC1C1716EC97BD75E,10000,24,4356,32.012451,32.000000,4096,232.500000,44.875488,32.051270,32.000000,4096,251.000000,45.487305,8,0xB5467004CF3EC181,79024,440045,142885
44,mul_free,0xC1C1716EC97BD75E,10000,24,8768,31.994873,32.082031,4096,270.000000,43.888574,32.051270,32.000000,4096,251.000000,45.487305,8,0xB5467004CF3EC181,80809,450046,145830
45,mul_free,0xC1C1716EC97BD75E,10000,24,4310,31.912598,31.957031,4096,242.500000,44.411133,32.051270,32.000000,4096,251.000000,45.487305,8,0xB5467004CF3EC181,82718,460047,148744
46,mul_free,0xC1C1716EC97BD75E,10000,24,0,32.051270,32.000000,4096,251.000000,44.987305,32.051270,32.000000,4096,251.000000,45.487305,8,0xB5467004CF3EC181,84672,470048,151951
47,mul_free,0xC1C1716EC97BD75E,10000,24,5989,32.004395,31.957031,4096,210.625000,43.241211,32.051270,32.000000,4096,251.000000,45.487305,8,0xB5467004CF3EC181,86294,480049,155273
48,mul_free,0xC1C1716EC97BD75E,10000,24,2989,31.855713,32.054688,4096,266.250000,41.171191,32.051270,32.000000,4096,251.000000,45.487305,8,0xB5467004CF3EC181,88060,490050,159255
49,mul_free,0xC1C1716EC97BD75E,10000,24,0,32.051270,32.000000,4096,251.000000,44.987305,32.051270,32.000000,4096,251.000000,45.487305,8,0xB5467004CF3EC181,89712,500051,162103
50,mul_free,0xC1C1716EC97BD75E,10000,24,7377,31.990967,32.023438,4096,275.625000,43.086230,32.051270,32.000000,4096,251.000000,45.487305,8,0xB5467004CF3EC181,91662,510052,165260
51,mul_free,0xC1C1716EC97BD75E,10000,24,4896,31.993896,31.996094,4096,250.500000,44.419434,32.051270,32.000000,4096,251.000000,45.487305,8,0xB5467004CF3EC181,93459,520053,168341
52,mul_free,0xC1C1716EC97BD75E,10000,24,5025,32.027832,31.984375,4096,241.000000,44.143555,32.051270,32.000000,4096,251.000000,45.487305,8,0xB5467004CF3EC181,95359,530054,171326
53,mul_free,0xC1C1716EC97BD75E,10000,24,4564,32.003418,32.035156,4096,219.625000,43.790039,32.051270,32.000000,4096,251.000000,45.487305,8,0xB5467004CF3EC181,97013,540055,174555
54,mul_free,0xC1C1716EC97BD75E,10000,24,9531,32.025146,32.019531,4096,240.625000,43.150879,32.051270,32.000000,4096,251.000000,45.487305,8,0xB5467004CF3EC181,98772,550056,177816
55,mul_free,0xC1C1716EC97BD75E,10000,24,5193,31.998535,31.937500,4096,275.125000,44.471602,32.051270,32.000000,4096,251.000000,45.487305,8,0xB5467004CF3EC181,100431,560057,180855
56,mul_free,0xC1C1716EC97BD75E,10000,24,5592,31.975342,32.007813,4096,230.375000,42.214355,32.051270,32.000000,4096,251.000000,45.487305,8,0xB5467004CF3EC181,101900,570058,184438
57,mul_free,0xC1C1716EC97BD75E,10000,24,0,32.051270,32.000000,4096,251.000000,44.987305,32.051270,32.000000,4096,251.000000,45.487305,8,0xB5467004CF3EC181,103793,580059,187267
58,mul_free,0xC1C1716EC97BD75E,10000,24,7607,31.993896,32.027344,4096,227.750000,44.302246,32.051270,32.000000,4096,251.000000,45.487305,8,0xB5467004CF3EC181,105747,590060,190398
59,mul_free,0xC1C1716EC97BD75E,10000,24,4954,32.001953,32.023438,4096,232.375000,43.863281,32.051270,32.000000,4096,251.000000,45.487305,8,0xB5467004CF3EC181,107440,600061,193561
60,mul_free,0xC1C1716EC97BD75E,10000,24,0,32.051270,32.000000,4096,251.000000,44.987305,32.051270,32.000000,4096,251.000000,45.487305,8,0xB5467004CF3EC181,109282,610062,197021
61,mul_free,0xC1C1716EC97BD75E,10000,24,4619,32.006592,32.003906,4096,261.750000,44.847051,32.051270,32.000000,4096,251.000000,45.487305,8,0xB5467004CF3EC181,111020,620063,200036
62,mul_free,0xC1C1716EC97BD75E,10000,24,0,32.051270,32.000000,4096,251.000000,44.987305,32.051270,32.000000,4096,251.000000,45.487305,8,0xB5467004CF3EC181,112914,630064,203109
63,mul_free,0xC1C1716EC97BD75E,10000,24,0,32.051270,32.000000,4096,251.000000,44.987305,32.051270,32.000000,4096,251.000000,45.487305,8,0xB5467004CF3EC181,114680,640065,206467
64,mul_free,0xC1C1716EC97BD75E,10000,24,8847,31.979004,31.957031,4096,263.500000,43.490195,32.051270,32.000000,4096,251.000000,45.487305,8,0xB5467004CF3EC181,116621,650066,209934
65,mul_free,0xC1C1716EC97BD75E,10000,24,6098,31.984375,32.042969,4096,259.375000,42.585156,32.051270,32.000000,4096,251.000000,45.487305,8,0xB5467004CF3EC181,118327,660067,213573
66,mul_free,0xC1C1716EC97BD75E,10000,24,19,32.051270,32.000000,4096,251.000000,45.487305,32.051270,32.000000,4096,251.000000,45.487305,8,0xB5467004CF3EC181,120176,670068,216898
67,mul_free,0xC1C1716EC97BD75E,10000,24,6586,32.051758,31.980469,4096,251.750000,43.884766,32.051270,32.000000,4096,251.000000,45.487305,8,0xB5467004CF3EC181,121905,680069,220108
68,mul_free,0xC1C1716EC97BD75E,10000,24,7289,32.000488,31.988281,4096,272.625000,43.760273,32.051270,32.000000,4096,251.000000,45.487305,8,0xB5467004CF3EC181,123615,690070,223376
69,mul_free,0xC1C1716EC97BD75E,10000,24,7593,31.996338,31.949219,4096,249.500000,44.709473,32.051270,32.000000,4096,251.000000,45.487305,8,0xB5467004CF3EC181,125603,700071,226306
70,mul_free,0xC1C1716EC97BD75E,10000,24,6829,32.000732,32.003906,4096,214.875000,42.973145,32.051270,32.000000,4096,251.000000,45.487305,8,0xB5467004CF3EC181,127263,710072,229785
71,mul_free,0xC1C1716EC97BD75E,10000,24,7413,32.014404,31.921875,4096,230.750000,43.965332,32.051270,32.000000,4096,251.000000,45.487305,8,0xB5467004CF3EC181,129065,720073,232967
72,mul_free,0xC1C1716EC97BD75E,10000,24,7905,32.025635,32.007813,4096,261.000000,44.144590,32.051270,32.000000,4096,251.000000,45.487305,8,0xB5467004CF3EC181,130993,730074,236177
73,mul_free,0xC1C1716EC97BD75E,10000,24,5299,31.964111,32.007813,4096,252.000000,44.102051,32.051270,32.000000,4096,251.000000,45.487305,8,0xB5467004CF3EC181,133060,740075,239325
74,mul_free,0xC1C1716EC97BD75E,10000,24,4294,31.978027,32.113281,4096,217.750000,43.213867,32.051270,32.000000,4096,251.000000,45.487305,8,0xB5467004CF3EC181,134672,750076,242559
75,mul_free,0xC1C1716EC97BD75E,10000,24,7065,31.997070,32.023438,4096,249.750000,44.353516,32.051270,32.000000,4096,251.000000,45.487305,8,0xB5467004CF3EC181,136633,760077,245850
76,mul_free,0xC1C1716EC97BD75E,10000,24,4047,31.973633,31.917969,4096,243.250000,43.826172,32.051270,32.000000,4096,251.000000,45.487305,8,0xB5467004CF3EC181,138379,770078,248966
77,mul_free,0xC1C1716EC97BD75E,10000,24,9108,31.990234,32.015625,4096,223.500000,42.324219,32.051270,32.000000,4096,251.000000,45.487305,8,0xB5467004CF3EC181,139864,780079,252689
78,mul_free,0xC1C1716EC97BD75E,10000,24,5891,32.008545,31.964844,4096,237.250000,43.738770,32.051270,32.000000,4096,251.000000,45.487305,8,0xB5467004CF3EC181,141611,790080,255807
