outer_iter,mode,seed,sa_steps,max_prog_len,local_best_iter,local_avalanche,local_balance,local_period,local_chisq,local_composite,best_avalanche,best_balance,best_period,best_chisq,best_composite,best_len,best_hash,accepted,evaluated,elapsed_ms
0,no_carry,0xAAA7E3C79E629D70,100000,24,90239,31.968750,32.035156,4096,229.625000,46.011719,31.968750,32.035156,4096,229.625000,46.011719,7,0x8A6CDB72AA473DD,22862,100002,22088
1,no_carry,0xAAA7E3C79E629D70,100000,24,98862,32.000000,32.015625,4096,242.375000,45.421875,31.968750,32.035156,4096,229.625000,46.011719,7,0x8A6CDB72AA473DD,45463,200003,48478
2,no_carry,0xAAA7E3C79E629D70,100000,24,76392,32.000000,31.949219,4096,266.125000,45.634844,31.968750,32.035156,4096,229.625000,46.011719,7,0x8A6CDB72AA473DD,66646,300004,74817
3,no_carry,0xAAA7E3C79E629D70,100000,24,84005,31.968750,32.019531,4096,251.625000,46.089844,31.968750,32.019531,4096,251.625000,46.089844,7,0x3D2A3F6104552ECE,90496,400005,98339
4,no_carry,0xAAA7E3C79E629D70,100000,24,54108,32.062500,32.027344,4096,242.250000,45.738281,31.968750,32.019531,4096,251.625000,46.089844,7,0x3D2A3F6104552ECE,112750,500006,122584
5,no_carry,0xAAA7E3C79E629D70,100000,24,42646,31.921875,32.105469,4096,231.125000,45.191406,31.968750,32.019531,4096,251.625000,46.089844,7,0x3D2A3F6104552ECE,134751,600007,146927
6,no_carry,0xAAA7E3C79E629D70,100000,24,40712,32.062500,32.003906,4096,249.250000,45.355469,31.968750,32.019531,4096,251.625000,46.089844,7,0x3D2A3F6104552ECE,158088,700008,172087
7,no_carry,0xAAA7E3C79E629D70,100000,24,38925,32.000000,32.007813,4096,279.750000,45.213438,31.968750,32.019531,4096,251.625000,46.089844,7,0x3D2A3F6104552ECE,179897,800009,201165
8,no_carry,0xAAA7E3C79E629D70,100000,24,43728,32.000000,32.089844,4096,239.000000,44.050781,31.968750,32.019531,4096,251.625000,46.089844,7,0x3D2A3F6104552ECE,200035,900010,231737
9,no_carry,0xAAA7E3C79E629D70,100000,24,53861,31.968750,31.992188,4096,212.875000,44.648438,31.968750,32.019531,4096,251.625000,46.089844,7,0x3D2A3F6104552ECE,221042,1000011,261863
10,no_carry,0xAAA7E3C79E629D70,100000,24,45061,31.984375,31.964844,4096,241.625000,46.167969,31.984375,31.964844,4096,241.625000,46.167969,7,0x32F85BD6726D6E48,244698,1100012,285896
11,no_carry,0xAAA7E3C79E629D70,100000,24,63621,32.000000,31.984375,4096,274.625000,46.225625,32.000000,31.984375,4096,274.625000,46.225625,7,0x42E8E7FB0E973E94,267994,1200013,309160
12,no_carry,0xAAA7E3C79E629D70,100000,24,63736,31.968750,32.027344,4096,208.000000,44.550781,32.000000,31.984375,4096,274.625000,46.225625,7,0x42E8E7FB0E973E94,289368,1300014,338750
13,no_carry,0xAAA7E3C79E629D70,100000,24,86625,31.968750,32.000000,4096,234.625000,45.687500,32.000000,31.984375,4096,274.625000,46.225625,7,0x42E8E7FB0E973E94,312440,1400015,363639
14,no_carry,0xAAA7E3C79E629D70,100000,24,74494,31.953125,31.976563,4096,272.250000,45.241563,32.000000,31.984375,4096,274.625000,46.225625,7,0x42E8E7FB0E973E94,333113,1500016,389434
15,no_carry,0xAAA7E3C79E629D70,100000,24,61027,31.968750,31.933594,4096,252.750000,45.355469,32.000000,31.984375,4096,274.625000,46.225625,7,0x42E8E7FB0E973E94,354674,1600017,415953
16,no_carry,0xAAA7E3C79E629D70,100000,24,98736,31.968750,32.210938,4096,252.250000,45.132813,32.000000,31.984375,4096,274.625000,46.225625,7,0x42E8E7FB0E973E94,377683,1700018,440034
17,no_carry,0xAAA7E3C79E629D70,100000,24,95857,32.000000,31.996094,4096,236.875000,44.980469,32.000000,31.984375,4096,274.625000,46.225625,7,0x42E8E7FB0E973E94,397776,1800019,470282
18,no_carry,0xAAA7E3C79E629D70,100000,24,4,32.000000,31.984375,4096,274.625000,46.225625,32.000000,31.984375,4096,274.625000,46.225625,7,0x42E8E7FB0E973E94,419948,1900020,496870
19,no_carry,0xAAA7E3C79E629D70,100000,24,0,32.000000,31.984375,4096,274.625000,45.725625,32.000000,31.984375,4096,274.625000,46.225625,7,0x42E8E7FB0E973E94,441528,2000021,524562
20,no_carry,0xAAA7E3C79E629D70,100000,24,72666,32.000000,31.992188,4096,258.250000,45.428438,32.000000,31.984375,4096,274.625000,46.225625,7,0x42E8E7FB0E973E94,464393,2100022,549238
21,no_carry,0xAAA7E3C79E629D70,100000,24,65058,32.000000,31.941406,4096,286.000000,45.897031,32.000000,31.984375,4096,274.625000,46.225625,7,0x42E8E7FB0E973E94,487479,2200023,571612
