idx,op_id,op_name,dst,src1,src2,imm_hex,used_len
0,5,SHR_XOR,0,0,3,0xF4C607EFF4EE9D0F,6
1,4,SHL_XOR,7,0,7,0xCBD17AAB7B477C84,6
2,4,SHL_XOR,1,7,0,0xD1EA9A763242F7D9,6
3,4,SHL_XOR,2,1,2,0x7ABD81E141D2A2A4,6
4,5,SHR_XOR,5,2,3,0x03050219BA5AAA24,6
5,4,SHL_XOR,7,5,3,0x0CD3DB41E66340A3,6
