outer_iter,mode,seed,sa_steps,max_prog_len,local_best_iter,local_avalanche,local_balance,local_period,local_chisq,local_composite,best_avalanche,best_balance,best_period,best_chisq,best_composite,best_len,best_hash,accepted,evaluated,elapsed_ms
0,unrestricted,0x1AD26DA89BE9F728,10000,12,3298,31.977539,32.023438,4096,250.500000,47.658203,31.977539,32.023438,4096,250.500000,47.658203,4,0xD9400F1C16D770BB,5701,10002,1153
1,unrestricted,0x1AD26DA89BE9F728,10000,12,3922,31.999268,32.000000,4096,249.125000,47.992676,31.999268,32.000000,4096,249.125000,47.992676,4,0x9155E4C9EBC3AE6,9950,20003,2458
2,unrestricted,0x1AD26DA89BE9F728,10000,12,0,31.999268,32.000000,4096,249.125000,47.992676,31.999268,32.000000,4096,249.125000,47.992676,4,0x9155E4C9EBC3AE6,16175,30004,3663
3,unrestricted,0x1AD26DA89BE9F728,10000,12,0,31.999268,32.000000,4096,249.125000,47.992676,31.999268,32.000000,4096,249.125000,47.992676,4,0x9155E4C9EBC3AE6,21066,40005,4857
4,unrestricted,0x1AD26DA89BE9F728,10000,12,0,31.999268,32.000000,4096,249.125000,47.992676,31.999268,32.000000,4096,249.125000,47.992676,4,0x9155E4C9EBC3AE6,26517,50006,6164
5,unrestricted,0x1AD26DA89BE9F728,10000,12,0,31.999268,32.000000,4096,249.125000,47.992676,31.999268,32.000000,4096,249.125000,47.992676,4,0x9155E4C9EBC3AE6,30424,60007,7485
6,unrestricted,0x1AD26DA89BE9F728,10000,12,3422,31.999268,32.000000,4096,249.125000,47.992676,31.999268,32.000000,4096,249.125000,47.992676,4,0x9155E4C9EBC3AE6,36358,70008,8704
7,unrestricted,0x1AD26DA89BE9F728,10000,12,0,31.999268,32.000000,4096,249.125000,47.992676,31.999268,32.000000,4096,249.125000,47.992676,4,0x9155E4C9EBC3AE6,42257,80009,9935
8,unrestricted,0x1AD26DA89BE9F728,10000,12,3831,31.999268,32.000000,4096,249.125000,47.992676,31.999268,32.000000,4096,249.125000,47.992676,4,0x9155E4C9EBC3AE6,46645,90010,11122
9,unrestricted,0x1AD26DA89BE9F728,10000,12,4528,32.004883,31.984375,4096,235.500000,47.873047,31.999268,32.000000,4096,249.125000,47.992676,4,0x9155E4C9EBC3AE6,51732,100011,12389
10,unrestricted,0x1AD26DA89BE9F728,10000,12,0,31.999268,32.000000,4096,249.125000,47.992676,31.999268,32.000000,4096,249.125000,47.992676,4,0x9155E4C9EBC3AE6,56590,110012,13647
11,unrestricted,0x1AD26DA89BE9F728,10000,12,0,31.999268,32.000000,4096,249.125000,47.992676,31.999268,32.000000,4096,249.125000,47.992676,4,0x9155E4C9EBC3AE6,60663,120013,14875
12,unrestricted,0x1AD26DA89BE9F728,10000,12,1,31.999268,32.000000,4096,249.125000,47.992676,31.999268,32.000000,4096,249.125000,47.992676,4,0x9155E4C9EBC3AE6,66914,130014,16105
13,unrestricted,0x1AD26DA89BE9F728,10000,12,5168,31.999268,32.000000,4096,249.125000,47.992676,31.999268,32.000000,4096,249.125000,47.992676,4,0x9155E4C9EBC3AE6,71854,140015,17314
14,unrestricted,0x1AD26DA89BE9F728,10000,12,4513,32.011475,31.960938,4096,240.625000,47.689941,31.999268,32.000000,4096,249.125000,47.992676,4,0x9155E4C9EBC3AE6,77834,150016,18499
15,unrestricted,0x1AD26DA89BE9F728,10000,12,0,31.999268,32.000000,4096,249.125000,47.992676,31.999268,32.000000,4096,249.125000,47.992676,4,0x9155E4C9EBC3AE6,81340,160017,19724
