idx,op_id,op_name,dst,src1,src2
0,12,CALL_META,0,3,0
1,5,ACCEPT_META_IF_BETTER,1,1,2
2,4,EVAL_META_CUR,3,3,3
3,5,ACCEPT_META_IF_BETTER,0,3,3
4,7,RESET_META_CUR_TO_BEST,2,0,3
5,9,REG_XOR,0,0,3
6,8,RAND_REG,3,2,1
7,7,RESET_META_CUR_TO_BEST,0,0,2
8,1,MUTATE_META_CUR,0,2,3
9,0,INIT_META_CUR,0,1,0
10,8,RAND_REG,3,1,0
11,4,EVAL_META_CUR,0,1,0
12,3,CROSS_META_BEST_CUR,0,3,3
13,9,REG_XOR,3,1,0
