idx,op_id,op_name,dst,src1,src2,used_len
0,8,RAND_REG,2,1,0,13
1,5,ACCEPT_IF_BETTER,0,0,0,13
2,12,NOP,3,2,3,13
3,6,ACCEPT_SA,0,2,0,13
4,3,CROSS_BEST_CUR,3,3,1,13
5,1,MUTATE_CUR,2,1,3,13
6,4,EVAL_CUR,2,1,1,13
7,0,INIT_CUR,3,0,1,13
8,11,TEMP_DECAY,1,0,2,13
9,11,TEMP_DECAY,3,1,2,13
10,4,EVAL_CUR,1,2,2,13
11,5,ACCEPT_IF_BETTER,3,2,1,13
12,0,INIT_CUR,3,0,3,13
