idx,op_id,op_name,dst,src1,src2
0,3,CROSS_META_BEST_CUR,2,2,1
1,0,INIT_META_CUR,2,3,0
2,12,CALL_META,0,1,0
3,11,TEMP_DECAY,1,1,3
4,4,EVAL_META_CUR,1,3,2
5,3,CROSS_META_BEST_CUR,1,3,2
6,2,MUTATE_META_BEST_TO_CUR,2,1,1
7,12,CALL_META,0,0,2
