idx,op_id,op_name,dst,src1,src2,used_len
0,3,CROSS_BEST_CUR,0,1,1,15
1,3,CROSS_BEST_CUR,2,0,3,15
2,3,CROSS_BEST_CUR,2,0,0,15
3,4,EVAL_CUR,2,0,3,15
4,5,ACCEPT_IF_BETTER,3,1,0,15
5,9,REG_XOR,2,2,0,15
6,0,INIT_CUR,1,0,2,15
7,4,EVAL_CUR,0,1,1,15
8,4,EVAL_CUR,1,0,0,15
9,7,RESET_CUR_TO_BEST,1,3,1,15
10,1,MUTATE_CUR,2,3,2,15
11,6,ACCEPT_SA,2,3,3,15
12,11,TEMP_DECAY,2,0,3,15
13,5,ACCEPT_IF_BETTER,1,1,3,15
14,6,ACCEPT_SA,0,3,0,15
