idx,op_id,op_name,dst,src1,src2
0,0,INIT_MM_CUR,0,0,0
1,4,EVAL_MM_CUR,0,0,0
2,5,ACCEPT_MM_IF_BETTER,0,0,0
3,9,REG_XOR,1,1,3
4,5,ACCEPT_MM_IF_BETTER,3,0,1
5,6,ACCEPT_MM_SA,0,1,0
6,9,REG_XOR,0,0,1
7,11,TEMP_DECAY,3,2,1
8,11,TEMP_DECAY,0,0,0
