idx,op_id,op_name,dst,src1,src2,used_len
0,11,TEMP_DECAY,2,1,2,15
1,4,EVAL_CUR,0,2,2,15
2,5,ACCEPT_IF_BETTER,2,1,0,15
3,0,INIT_CUR,1,2,0,15
4,6,ACCEPT_SA,1,0,2,15
5,2,MUTATE_BEST_TO_CUR,3,1,0,15
6,4,EVAL_CUR,2,2,3,15
7,6,ACCEPT_SA,1,1,1,15
8,3,CROSS_BEST_CUR,0,1,3,15
9,7,RESET_CUR_TO_BEST,1,3,0,15
10,6,ACCEPT_SA,3,1,3,15
11,7,RESET_CUR_TO_BEST,2,1,0,15
12,9,REG_XOR,2,2,2,15
13,11,TEMP_DECAY,1,1,0,15
14,3,CROSS_BEST_CUR,1,0,3,15
