idx,op_id,op_name,dst,src1,src2
0,0,INIT_META_CUR,0,0,0
1,4,EVAL_META_CUR,0,0,0
2,5,ACCEPT_META_IF_BETTER,0,0,0
3,9,REG_XOR,0,0,3
4,2,MUTATE_META_BEST_TO_CUR,1,0,0
5,6,ACCEPT_META_SA,2,2,0
6,5,ACCEPT_META_IF_BETTER,3,0,0
7,6,ACCEPT_META_SA,3,3,3
8,13,NOP,2,2,1
9,8,RAND_REG,0,2,2
10,6,ACCEPT_META_SA,0,3,3
