idx,op_id,op_name,dst,src1,src2,imm_hex,used_len
0,6,SPLITMIX_STEP,4,0,3,0x8D029D8DD04F50B8,4
1,4,SHL_XOR,1,3,0,0x59BBEB12708C2E41,4
2,1,ADD,7,3,4,0x1013CDC291C52F69,4
3,6,SPLITMIX_STEP,7,7,1,0x97CD43D3D617AE3A,4
